"date","ageCensus","ethnicityCensus","geog","datacol"
"2018",0,10,15,0.71
"2018",0,10,16,1.73
"2018",0,10,17,1.84
"2018",0,10,18,3.69
"2018",0,10,19,6.43
"2018",0,10,20,15.92
"2018",0,10,21,11.83
"2018",0,10,23,7.7
"2018",0,10,24,5.93
"2018",0,10,25,2.13
"2018",0,10,27,5.9
"2018",0,10,29,12.38
"2018",0,10,30,11.49
"2018",0,10,31,3.22
"2018",0,10,32,10.34
"2018",0,10,33,6.71
"2018",0,10,34,2.85
"2018",0,10,36,16.67
"2018",0,10,37,6.1
"2018",0,10,38,6.55
"2018",0,10,39,10.95
"2018",0,11,2,6.76
"2018",0,11,3,1.56
"2018",0,11,4,5.87
"2018",0,11,5,6.04
"2018",0,11,6,2.19
"2018",0,11,8,4.48
"2018",0,11,10,1.24
"2018",0,11,11,0.52
"2018",0,11,13,6.92
"2018",0,11,14,6.16
"2018",0,11,15,2.52
"2018",0,11,16,4.33
"2018",0,11,17,1.39
"2018",0,11,18,2.94
"2018",0,11,19,1.74
"2018",0,11,20,9.8
"2018",0,11,21,5.25
"2018",0,11,22,0.5
"2018",0,11,23,11.47
"2018",0,11,24,1.98
"2018",0,11,25,11.07
"2018",0,11,26,4.49
"2018",0,11,27,3.01
"2018",0,11,28,3.06
"2018",0,11,29,2.92
"2018",0,11,30,3.87
"2018",0,11,31,3.11
"2018",0,11,32,3.85
"2018",0,11,33,4.96
"2018",0,11,34,4.25
"2018",0,11,36,4.99
"2018",0,11,37,1.25
"2018",0,11,38,1.08
"2018",0,11,39,4.16
"2018",0,12,1,54.55
"2018",0,12,3,10.58
"2018",0,12,5,60
"2018",0,12,6,11.46
"2018",0,12,8,27.65
"2018",0,12,11,6.12
"2018",0,12,13,4.85
"2018",0,12,14,6.54
"2018",0,12,15,1.94
"2018",0,12,17,5.24
"2018",0,12,18,7.41
"2018",0,12,21,7.25
"2018",0,12,23,37.97
"2018",0,12,27,7.54
"2018",0,12,29,4.24
"2018",0,12,31,4.18
"2018",0,12,32,6.61
"2018",0,12,34,8.8
"2018",0,12,37,1.89
"2018",0,12,39,2.37
"2018",1,0,1,0.98
"2018",1,0,2,17.46
"2018",1,0,3,5.43
"2018",1,0,4,7.83
"2018",1,0,5,12.85
"2018",1,0,6,3.92
"2018",1,0,8,10.14
"2018",1,0,10,5.56
"2018",1,0,11,1.57
"2018",1,0,13,10.7
"2018",1,0,14,15.89
"2018",1,0,15,3.11
"2018",1,0,16,9.43
"2018",1,0,17,3.45
"2018",1,0,18,4.52
"2018",1,0,19,4.53
"2018",1,0,20,12.74
"2018",1,0,21,11.55
"2018",1,0,22,1.91
"2018",1,0,23,17.88
"2018",1,0,24,9.44
"2018",1,0,25,12.41
"2018",1,0,26,8.01
"2018",1,0,27,7.18
"2018",1,0,28,4.41
"2018",1,0,29,8.16
"2018",1,0,30,7.66
"2018",1,0,31,6.09
"2018",1,0,32,10.64
"2018",1,0,33,10.24
"2018",1,0,34,7.58
"2018",1,0,36,8.46
"2018",1,0,37,4.47
"2018",1,0,38,6.44
"2018",1,0,39,7.11
"2018",1,1,3,12.35
"2018",1,1,5,17.28
"2018",1,1,6,22.15
"2018",1,1,8,13.07
"2018",1,1,14,9.43
"2018",1,1,15,62.5
"2018",1,1,17,2.62
"2018",1,1,18,10.53
"2018",1,1,21,11.9
"2018",1,1,23,4.52
"2018",1,1,24,8.13
"2018",1,1,27,8.76
"2018",1,1,29,50.47
"2018",1,1,31,10.58
"2018",1,1,32,20.2
"2018",1,1,33,17.24
"2018",1,1,34,3
"2018",1,1,37,36.63
"2018",1,1,39,10.41
"2018",1,2,17,0.73
"2018",1,2,31,0.99
"2018",1,2,32,3.13
"2018",1,2,34,4.98
"2018",1,3,1,23.26
"2018",1,3,2,1000
"2018",1,3,3,23.41
"2018",1,3,5,52.63
"2018",1,3,6,18.54
"2018",1,3,8,50
"2018",1,3,11,7.35
"2018",1,3,13,18.75
"2018",1,3,15,9.26
"2018",1,3,17,7.67
"2018",1,3,18,5.22
"2018",1,3,21,34.48
"2018",1,3,27,11.25
"2018",1,3,29,61.22
"2018",1,3,31,7.03
"2018",1,3,32,11.25
"2018",1,3,34,5.76
"2018",1,3,39,10.47
"2018",1,4,6,3.38
"2018",1,4,17,7.59
"2018",1,4,18,9.85
"2018",1,4,27,8.22
"2018",1,4,31,10.93
"2018",1,4,32,8.65
"2018",1,4,34,21.98
"2018",1,4,39,22.22
"2018",1,5,1,3.34
"2018",1,5,2,19.18
"2018",1,5,3,4.96
"2018",1,5,4,6.77
"2018",1,5,5,9.6
"2018",1,5,6,3.75
"2018",1,5,8,7.75
"2018",1,5,10,4.93
"2018",1,5,11,1.6
"2018",1,5,13,8.71
"2018",1,5,14,14.6
"2018",1,5,15,2.67
"2018",1,5,16,12.95
"2018",1,5,17,2.88
"2018",1,5,18,4.71
"2018",1,5,19,3.99
"2018",1,5,20,14.54
"2018",1,5,21,9.81
"2018",1,5,22,2.09
"2018",1,5,23,19.03
"2018",1,5,24,5.81
"2018",1,5,25,17.65
"2018",1,5,26,13.36
"2018",1,5,27,4.78
"2018",1,5,28,10.05
"2018",1,5,29,5.92
"2018",1,5,30,2.15
"2018",1,5,31,6.32
"2018",1,5,32,8.22
"2018",1,5,33,12.24
"2018",1,5,34,8.2
"2018",1,5,36,7.12
"2018",1,5,37,2.6
"2018",1,5,38,5.9
"2018",1,5,39,6.18
"2018",1,8,2,25.86
"2018",1,8,3,11.06
"2018",1,8,4,56.6
"2018",1,8,5,11.52
"2018",1,8,6,2.28
"2018",1,8,8,14.65
"2018",1,8,11,2.58
"2018",1,8,13,40.7
"2018",1,8,14,19.8
"2018",1,8,15,1.25
"2018",1,8,17,5.75
"2018",1,8,18,5.46
"2018",1,8,19,7.69
"2018",1,8,20,12.5
"2018",1,8,21,13.81
"2018",1,8,23,8.22
"2018",1,8,24,30.15
"2018",1,8,27,14.69
"2018",1,8,29,5.75
"2018",1,8,31,7.49
"2018",1,8,32,26.34
"2018",1,8,33,5.35
"2018",1,8,34,5.26
"2018",1,8,36,45.92
"2018",1,8,37,11.2
"2018",1,8,38,31.75
"2018",1,8,39,11.9
"2018",1,9,1,2.92
"2018",1,9,2,26.09
"2018",1,9,3,6.72
"2018",1,9,4,5.26
"2018",1,9,5,1.8
"2018",1,9,6,5.02
"2018",1,9,8,8.63
"2018",1,9,11,1.41
"2018",1,9,13,7.77
"2018",1,9,14,6.94
"2018",1,9,15,2.25
"2018",1,9,17,3.51
"2018",1,9,18,2.46
"2018",1,9,19,2.19
"2018",1,9,20,3.39
"2018",1,9,21,5.16
"2018",1,9,23,11.89
"2018",1,9,24,3.46
"2018",1,9,25,7.27
"2018",1,9,27,5.36
"2018",1,9,29,2.99
"2018",1,9,31,4.38
"2018",1,9,32,12.8
"2018",1,9,34,7.55
"2018",1,9,36,7.08
"2018",1,9,37,4.86
"2018",1,9,38,16.46
"2018",1,9,39,6.01
"2018",1,10,2,7.14
"2018",1,10,3,8.56
"2018",1,10,4,24.63
"2018",1,10,5,14.51
"2018",1,10,6,4.35
"2018",1,10,8,24.59
"2018",1,10,13,22.8
"2018",1,10,14,10.47
"2018",1,10,15,1.06
"2018",1,10,17,3.08
"2018",1,10,18,4.39
"2018",1,10,19,14.6
"2018",1,10,20,48.19
"2018",1,10,21,36.31
"2018",1,10,23,11.16
"2018",1,10,24,24.3
"2018",1,10,27,11.78
"2018",1,10,29,29.37
"2018",1,10,31,5.31
"2018",1,10,32,20.36
"2018",1,10,33,13.26
"2018",1,10,34,5.8
"2018",1,10,36,33.98
"2018",1,10,37,16.2
"2018",1,10,38,10.7
"2018",1,10,39,16.9
"2018",1,11,2,15.91
"2018",1,11,3,4.36
"2018",1,11,4,11.42
"2018",1,11,5,11.55
"2018",1,11,6,3.34
"2018",1,11,8,6.8
"2018",1,11,10,5.35
"2018",1,11,11,1.83
"2018",1,11,13,12.37
"2018",1,11,14,19.98
"2018",1,11,15,3.19
"2018",1,11,16,9.97
"2018",1,11,17,2.76
"2018",1,11,18,5
"2018",1,11,19,3.73
"2018",1,11,20,21.22
"2018",1,11,21,9.11
"2018",1,11,22,6.71
"2018",1,11,23,20.08
"2018",1,11,24,11.66
"2018",1,11,25,15.68
"2018",1,11,26,10.37
"2018",1,11,27,5
"2018",1,11,28,9.9
"2018",1,11,29,8.19
"2018",1,11,30,16.99
"2018",1,11,31,6.8
"2018",1,11,32,8.18
"2018",1,11,33,11.82
"2018",1,11,34,8.24
"2018",1,11,36,10.96
"2018",1,11,37,2.15
"2018",1,11,38,5.3
"2018",1,11,39,7.98
"2018",1,12,1,125
"2018",1,12,3,5.03
"2018",1,12,5,55.56
"2018",1,12,6,17.51
"2018",1,12,8,98.04
"2018",1,12,13,54.55
"2018",1,12,15,5.62
"2018",1,12,17,8.58
"2018",1,12,18,8.1
"2018",1,12,21,150
"2018",1,12,27,12.14
"2018",1,12,29,23.81
"2018",1,12,31,8.82
"2018",1,12,32,8.2
"2018",1,12,34,20.41
"2018",1,12,39,17.24
"2018",2,0,1,0.91
"2018",2,0,2,2.98
"2018",2,0,3,1.94
"2018",2,0,4,5.03
"2018",2,0,5,7.45
"2018",2,0,6,2.77
"2018",2,0,8,5.62
"2018",2,0,10,2.62
"2018",2,0,11,0.69
"2018",2,0,13,4.55
"2018",2,0,14,3.8
"2018",2,0,15,1.75
"2018",2,0,16,1.85
"2018",2,0,17,1.53
"2018",2,0,18,2.48
"2018",2,0,19,1.31
"2018",2,0,20,7.64
"2018",2,0,21,6.62
"2018",2,0,23,9.61
"2018",2,0,24,2.15
"2018",2,0,25,5.95
"2018",2,0,26,1.46
"2018",2,0,27,2.84
"2018",2,0,28,1.73
"2018",2,0,29,2.94
"2018",2,0,30,3.07
"2018",2,0,31,2.33
"2018",2,0,32,4.36
"2018",2,0,33,7.17
"2018",2,0,34,3.38
"2018",2,0,36,3.22
"2018",2,0,37,1.88
"2018",2,0,38,1.43
"2018",2,0,39,3.7
