"date","ageCensus","ethnicityCensus","geog","datacol"
2019,3,5,6,63254
2019,3,8,1,4239
2019,3,8,2,2658
2019,3,8,3,7219
2019,3,8,4,13397
2019,3,8,5,11445
2019,3,8,6,7545
2019,3,9,1,14592
2019,3,9,2,27730
2019,3,9,3,13647
2019,3,9,4,18695
2019,3,9,5,11319
2019,3,9,6,11716
2019,3,10,1,6290
2019,3,10,2,3495
2019,3,10,3,13859
2019,3,10,4,33708
2019,3,10,5,15943
2019,3,10,6,11640
2019,3,11,1,40134
2019,3,11,2,21125
2019,3,11,3,47938
2019,3,11,4,61878
2019,3,11,5,41741
2019,3,11,6,53834
2019,3,12,1,881
2019,3,12,2,494
2019,3,12,3,1959
2019,3,12,4,9906
2019,3,12,5,4738
2019,3,12,6,1794
2019,4,0,1,38036
2019,4,0,2,30647
2019,4,0,3,43990
2019,4,0,4,73855
2019,4,0,5,40847
2019,4,0,6,45224
2019,4,1,1,1197
2019,4,1,2,982
2019,4,1,3,1151
2019,4,1,4,1073
2019,4,1,5,858
2019,4,1,6,1167
2019,4,2,1,846
2019,4,2,2,592
2019,4,2,3,3514
2019,4,2,4,12297
2019,4,2,5,2604
2019,4,2,6,1883
2019,4,3,1,740
2019,4,3,2,544
2019,4,3,3,1214
2019,4,3,4,6463
2019,4,3,5,3063
2019,4,3,6,1338
2019,4,4,1,179
2019,4,4,2,105
2019,4,4,3,298
2019,4,4,4,1058
2019,4,4,5,876
2019,4,4,6,436
2019,4,5,1,32751
2019,4,5,2,27049
2019,4,5,3,34209
2019,4,5,4,45907
2019,4,5,5,28016
2019,4,5,6,36524
2019,4,8,1,2288
2019,4,8,2,1359
2019,4,8,3,3591
2019,4,8,4,7055
2019,4,8,5,5425
2019,4,8,6,3849
2019,4,9,1,8041
2019,4,9,2,15082
2019,4,9,3,6802
2019,4,9,4,9958
2019,4,9,5,5557
2019,4,9,6,6106
2019,4,10,1,3677
2019,4,10,2,1957
2019,4,10,3,7531
2019,4,10,4,19843
2019,4,10,5,8532
2019,4,10,6,6282
2019,4,11,1,25694
2019,4,11,2,13279
2019,4,11,3,28576
2019,4,11,4,38014
2019,4,11,5,24015
2019,4,11,6,31659
2019,4,12,1,605
2019,4,12,2,321
2019,4,12,3,1073
2019,4,12,4,6040
2019,4,12,5,2741
2019,4,12,6,1161
2019,6,0,1,938730
2019,6,0,2,677990
2019,6,0,3,1252660
2019,6,0,4,2190200
2019,6,0,5,1139340
2019,6,0,6,1228650
2019,6,1,1,24206
2019,6,1,2,20115
2019,6,1,3,23976
2019,6,1,4,22518
2019,6,1,5,18764
2019,6,1,6,25482
2019,6,2,1,21626
2019,6,2,2,14700
2019,6,2,3,104318
2019,6,2,4,382430
2019,6,2,5,75708
2019,6,2,6,48676
2019,6,3,1,14397
2019,6,3,2,11027
2019,6,3,3,30976
2019,6,3,4,149995
2019,6,3,5,73551
2019,6,3,6,24251
2019,6,4,1,3785
2019,6,4,2,1745
2019,6,4,3,6316
2019,6,4,4,20044
2019,6,4,5,17463
2019,6,4,6,8065
2019,6,5,1,839495
2019,6,5,2,608993
2019,6,5,3,1027702
2019,6,5,4,1495669
2019,6,5,5,868887
2019,6,5,6,1064579
2019,6,8,1,35221
2019,6,8,2,21410
2019,6,8,3,59372
2019,6,8,4,119544
2019,6,8,5,84967
2019,6,8,6,57597
2019,6,9,1,136174
2019,6,9,2,245522
2019,6,9,3,137679
2019,6,9,4,223749
2019,6,9,5,114263
2019,6,9,6,109899
2019,6,10,1,71842
2019,6,10,2,40154
2019,6,10,3,175575
2019,6,10,4,512300
2019,6,10,5,175208
2019,6,10,6,122952
2019,6,11,1,718774
2019,6,11,2,384659
2019,6,11,3,911718
2019,6,11,4,1313072
2019,6,11,5,782418
2019,6,11,6,974165
2019,6,12,1,11940
2019,6,12,2,7655
2019,6,12,3,27688
2019,6,12,4,141079
2019,6,12,5,67451
2019,6,12,6,21634
2018,0,0,1,219521
2018,0,0,2,186902
2018,0,0,3,272249
2018,0,0,4,454542
2018,0,0,5,266647
2018,0,0,6,267027
2018,0,1,1,7521
2018,0,1,2,6881
2018,0,1,3,6970
2018,0,1,4,5705
2018,0,1,5,5435
2018,0,1,6,7214
2018,0,2,1,4311
2018,0,2,2,3341
2018,0,2,3,21924
2018,0,2,4,76637
2018,0,2,5,14539
2018,0,2,6,10380
2018,0,3,1,4186
2018,0,3,2,3237
2018,0,3,3,8383
2018,0,3,4,39302
2018,0,3,5,19089
2018,0,3,6,6710
2018,0,4,1,1339
2018,0,4,2,572
2018,0,4,3,1757
2018,0,4,4,6103
2018,0,4,5,5534
2018,0,4,6,2456
2018,0,5,1,185965
2018,0,5,2,163008
2018,0,5,3,204979
2018,0,5,4,273207
2018,0,5,5,178225
2018,0,5,6,213212
2018,0,8,1,16167
2018,0,8,2,9843
2018,0,8,3,28224
2018,0,8,4,53586
2018,0,8,5,43821
2018,0,8,6,27027
2018,0,9,1,54281
2018,0,9,2,100750
2018,0,9,3,52468
2018,0,9,4,73468
2018,0,9,5,45066
2018,0,9,6,43726
2018,0,10,1,23425
2018,0,10,2,12523
2018,0,10,3,50758
2018,0,10,4,129515
2018,0,10,5,58751
2018,0,10,6,39270
2018,0,11,1,138577
2018,0,11,2,71889
2018,0,11,3,161958
2018,0,11,4,215469
2018,0,11,5,146205
2018,0,11,6,178423
2018,0,12,1,3219
2018,0,12,2,1729
2018,0,12,3,7057
2018,0,12,4,36089
2018,0,12,5,16621
2018,0,12,6,5591
2018,1,0,1,58106
2018,1,0,2,50121
2018,1,0,3,74160
2018,1,0,4,127784
2018,1,0,5,76331
2018,1,0,6,68552
2018,1,1,1,2165
2018,1,1,2,1788
2018,1,1,3,1866
2018,1,1,4,1525
2018,1,1,5,1522
2018,1,1,6,1927
2018,1,2,1,1068
2018,1,2,2,803
2018,1,2,3,5880
2018,1,2,4,21872
2018,1,2,5,3472
2018,1,2,6,2329
2018,1,3,1,1087
2018,1,3,2,906
2018,1,3,3,2515
2018,1,3,4,11084
2018,1,3,5,5463
2018,1,3,6,1494
2018,1,4,1,399
2018,1,4,2,131
2018,1,4,3,469
2018,1,4,4,1712
2018,1,4,5,1663
2018,1,4,6,580
2018,1,5,1,48365
2018,1,5,2,43587
2018,1,5,3,54213
2018,1,5,4,73863
2018,1,5,5,49971
2018,1,5,6,54112
2018,1,8,1,4996
2018,1,8,2,2891
2018,1,8,3,9207
2018,1,8,4,17726
2018,1,8,5,14234
