"date","ageSib","ethnicityCensus","geog","datacol"
2018,2,6,4,826
2018,2,6,5,45
2018,2,6,6,899
2018,2,6,7,0
2018,2,6,8,213
2018,2,6,9,435
2018,2,6,10,0
2018,2,6,11,1740
2018,2,6,12,0
2018,2,6,13,1181
2018,2,6,14,147
2018,2,6,15,43
2018,2,6,16,0
2018,2,6,17,4654
2018,2,6,18,198
2018,2,6,19,61
2018,2,6,20,55
2018,2,6,21,183
2018,2,6,22,0
2018,2,6,23,75
2018,2,6,24,248
2018,2,6,25,30
2018,2,6,26,0
2018,2,6,27,1905
2018,2,6,28,3
2018,2,6,29,650
2018,2,6,30,0
2018,2,6,31,1864
2018,2,6,32,361
2018,2,6,33,0
2018,2,6,34,391
2018,2,6,35,0
2018,2,6,36,305
2018,2,6,37,464
2018,2,6,38,0
2018,2,6,39,4465
2018,2,8,1,8
2018,2,8,2,0
2018,2,8,3,280
2018,2,8,4,66
2018,2,8,5,138
2018,2,8,6,775
2018,2,8,7,0
2018,2,8,8,155
2018,2,8,9,26
2018,2,8,10,0
2018,2,8,11,79
2018,2,8,12,0
2018,2,8,13,133
2018,2,8,14,84
2018,2,8,15,136
2018,2,8,16,18
2018,2,8,17,3912
2018,2,8,18,654
2018,2,8,19,19
2018,2,8,20,13
2018,2,8,21,91
2018,2,8,22,0
2018,2,8,23,86
2018,2,8,24,42
2018,2,8,25,6
2018,2,8,26,0
2018,2,8,27,2478
2018,2,8,28,0
2018,2,8,29,143
2018,2,8,30,0
2018,2,8,31,1446
2018,2,8,32,713
2018,2,8,33,59
2018,2,8,34,616
2018,2,8,35,0
2018,2,8,36,55
2018,2,8,37,296
2018,2,8,38,18
2018,2,8,39,481
2018,2,9,1,656
2018,2,9,2,6
2018,2,9,3,2083
2018,2,9,4,1264
2018,2,9,5,155
2018,2,9,6,2070
2018,2,9,7,0
2018,2,9,8,455
2018,2,9,9,766
2018,2,9,10,0
2018,2,9,11,2635
2018,2,9,12,0
2018,2,9,13,2060
2018,2,9,14,267
2018,2,9,15,202
2018,2,9,16,22
2018,2,9,17,9990
2018,2,9,18,866
2018,2,9,19,127
2018,2,9,20,114
2018,2,9,21,353
2018,2,9,22,0
2018,2,9,23,191
2018,2,9,24,417
2018,2,9,25,63
2018,2,9,26,0
2018,2,9,27,4458
2018,2,9,28,27
2018,2,9,29,1183
2018,2,9,30,9
2018,2,9,31,4023
2018,2,9,32,1168
2018,2,9,33,46
2018,2,9,34,1134
2018,2,9,35,0
2018,2,9,36,731
2018,2,9,37,1041
2018,2,9,38,31
2018,2,9,39,7370
2018,2,10,1,0
2018,2,10,2,12
2018,2,10,3,571
2018,2,10,4,35
2018,2,10,5,353
2018,2,10,6,2501
2018,2,10,7,5
2018,2,10,8,233
2018,2,10,9,0
2018,2,10,10,51
2018,2,10,11,91
2018,2,10,12,2
2018,2,10,13,71
2018,2,10,14,248
2018,2,10,15,342
2018,2,10,16,32
2018,2,10,17,22541
2018,2,10,18,1636
2018,2,10,19,21
2018,2,10,20,0
2018,2,10,21,127
2018,2,10,22,8
2018,2,10,23,174
2018,2,10,24,221
2018,2,10,25,8
2018,2,10,26,30
2018,2,10,27,6383
2018,2,10,28,0
2018,2,10,29,281
2018,2,10,30,11
2018,2,10,31,6595
2018,2,10,32,1619
2018,2,10,33,180
2018,2,10,34,1724
2018,2,10,35,0
2018,2,10,36,22
2018,2,10,37,888
2018,2,10,38,98
2018,2,10,39,811
2018,2,11,1,404
2018,2,11,2,1162
2018,2,11,3,9096
2018,2,11,4,2969
2018,2,11,5,3018
2018,2,11,6,24588
2018,2,11,7,173
2018,2,11,8,5506
2018,2,11,9,1652
2018,2,11,10,252
2018,2,11,11,1894
2018,2,11,12,107
2018,2,11,13,3026
2018,2,11,14,3228
2018,2,11,15,3672
2018,2,11,16,1190
2018,2,11,17,76244
2018,2,11,18,13026
2018,2,11,19,1788
2018,2,11,20,930
2018,2,11,21,3886
2018,2,11,22,560
2018,2,11,23,2689
2018,2,11,24,1396
2018,2,11,25,734
2018,2,11,26,661
2018,2,11,27,38153
2018,2,11,28,750
2018,2,11,29,5181
2018,2,11,30,575
2018,2,11,31,37236
2018,2,11,32,25937
2018,2,11,33,2445
2018,2,11,34,13309
2018,2,11,35,159
2018,2,11,36,2458
2018,2,11,37,9591
2018,2,11,38,1500
2018,2,11,39,6839
2018,2,12,1,0
2018,2,12,2,0
2018,2,12,3,123
2018,2,12,4,0
2018,2,12,5,0
2018,2,12,6,661
2018,2,12,7,0
2018,2,12,8,10
2018,2,12,9,0
2018,2,12,10,0
2018,2,12,11,37
2018,2,12,12,0
2018,2,12,13,10
2018,2,12,14,0
2018,2,12,15,86
2018,2,12,16,0
2018,2,12,17,7569
2018,2,12,18,388
2018,2,12,19,0
2018,2,12,20,0
2018,2,12,21,0
2018,2,12,22,0
2018,2,12,23,0
2018,2,12,24,0
2018,2,12,25,0
2018,2,12,26,0
2018,2,12,27,3913
2018,2,12,28,0
2018,2,12,29,19
2018,2,12,30,0
2018,2,12,31,1234
2018,2,12,32,412
2018,2,12,33,0
2018,2,12,34,521
2018,2,12,35,0
2018,2,12,36,0
2018,2,12,37,92
2018,2,12,38,0
2018,2,12,39,62
2018,3,0,1,1497
2018,3,0,2,680
2018,3,0,3,9658
2018,3,0,4,3594
2018,3,0,5,1986
2018,3,0,6,21326
2018,3,0,7,62
2018,3,0,8,4264
2018,3,0,9,2237
2018,3,0,10,114
2018,3,0,11,6694
2018,3,0,12,20
2018,3,0,13,6026
2018,3,0,14,2610
2018,3,0,15,2596
2018,3,0,16,592
2018,3,0,17,75936
2018,3,0,18,9398
2018,3,0,19,1230
2018,3,0,20,712
2018,3,0,21,2878
2018,3,0,22,345
2018,3,0,23,1974
2018,3,0,24,1732
2018,3,0,25,494
2018,3,0,26,291
2018,3,0,27,37568
2018,3,0,28,250
2018,3,0,29,5238
2018,3,0,30,324
2018,3,0,31,32584
2018,3,0,32,20328
2018,3,0,33,1498
2018,3,0,34,10080
2018,3,0,35,98
2018,3,0,36,2417
2018,3,0,37,7302
2018,3,0,38,1088
2018,3,0,39,16444
2018,3,1,1,2
2018,3,1,2,0
2018,3,1,3,16
2018,3,1,4,0
2018,3,1,5,68
2018,3,1,6,72
2018,3,1,7,0
2018,3,1,8,16
2018,3,1,9,0
2018,3,1,10,0
2018,3,1,11,0
2018,3,1,12,0
2018,3,1,13,12
2018,3,1,14,64
2018,3,1,15,0
2018,3,1,16,0
2018,3,1,17,354
2018,3,1,18,85
2018,3,1,19,0
2018,3,1,20,0
2018,3,1,21,0
2018,3,1,22,0
2018,3,1,23,36
2018,3,1,24,99
2018,3,1,25,0
2018,3,1,26,0
2018,3,1,27,223
2018,3,1,28,0
2018,3,1,29,71
2018,3,1,30,0
2018,3,1,31,219
2018,3,1,32,227
2018,3,1,33,35
2018,3,1,34,76
2018,3,1,35,0
2018,3,1,36,0
2018,3,1,37,101
2018,3,1,38,0
2018,3,1,39,278
2018,3,2,1,0
2018,3,2,2,0
2018,3,2,3,97
2018,3,2,4,0
2018,3,2,5,0
2018,3,2,6,485
2018,3,2,7,0
2018,3,2,8,0
2018,3,2,9,0
2018,3,2,10,0
2018,3,2,11,15
2018,3,2,12,0
2018,3,2,13,0
2018,3,2,14,0
2018,3,2,15,29
2018,3,2,16,0
2018,3,2,17,6214
2018,3,2,18,213
2018,3,2,19,0
2018,3,2,20,0
2018,3,2,21,0
2018,3,2,22,0
2018,3,2,23,0
2018,3,2,24,0
2018,3,2,25,0
2018,3,2,26,0
2018,3,2,27,1066
2018,3,2,28,0
2018,3,2,29,20
2018,3,2,30,0
2018,3,2,31,1560
2018,3,2,32,218
2018,3,2,33,0
2018,3,2,34,292
2018,3,2,35,0
2018,3,2,36,0
2018,3,2,37,114
2018,3,2,38,31
2018,3,2,39,43
2018,3,3,1,0
2018,3,3,2,0
2018,3,3,3,52
2018,3,3,4,0
2018,3,3,5,0
2018,3,3,6,248
2018,3,3,7,0
2018,3,3,8,0
2018,3,3,9,0
2018,3,3,10,0
2018,3,3,11,23
2018,3,3,12,0
2018,3,3,13,6
2018,3,3,14,0
2018,3,3,15,37
2018,3,3,16,0
2018,3,3,17,3568
2018,3,3,18,162
2018,3,3,19,0
2018,3,3,20,0
2018,3,3,21,0
2018,3,3,22,0
2018,3,3,23,0
2018,3,3,24,0
2018,3,3,25,0
2018,3,3,26,0
2018,3,3,27,1654
2018,3,3,28,0
2018,3,3,29,0
2018,3,3,30,0
2018,3,3,31,646
2018,3,3,32,192
2018,3,3,33,0
2018,3,3,34,210
2018,3,3,35,0
2018,3,3,36,0
2018,3,3,37,12
2018,3,3,38,0
2018,3,3,39,44
2018,3,4,1,0
2018,3,4,2,0
2018,3,4,3,0
2018,3,4,4,0
2018,3,4,5,0
2018,3,4,6,89
2018,3,4,7,0
2018,3,4,8,0
2018,3,4,9,0
2018,3,4,10,0
2018,3,4,11,0
2018,3,4,12,0
2018,3,4,13,0
2018,3,4,14,0
2018,3,4,15,0
2018,3,4,16,0
2018,3,4,17,474
2018,3,4,18,43
2018,3,4,19,0
2018,3,4,20,0
2018,3,4,21,0
2018,3,4,22,0
2018,3,4,23,0
2018,3,4,24,0
2018,3,4,25,0
2018,3,4,26,0
2018,3,4,27,390
2018,3,4,28,0
2018,3,4,29,0
2018,3,4,30,0
2018,3,4,31,102
2018,3,4,32,61
2018,3,4,33,0
2018,3,4,34,42
2018,3,4,35,0
2018,3,4,36,0
2018,3,4,37,0
2018,3,4,38,0
2018,3,4,39,0
2018,3,5,1,408
2018,3,5,2,340
2018,3,5,3,3635
2018,3,5,4,1148
2018,3,5,5,870
2018,3,5,6,8739
2018,3,5,7,31
2018,3,5,8,1888
2018,3,5,9,744
2018,3,5,10,57
2018,3,5,11,1774
2018,3,5,12,10
2018,3,5,13,1860
2018,3,5,14,1078
2018,3,5,15,1170
2018,3,5,16,296
2018,3,5,17,22181
2018,3,5,18,3852
2018,3,5,19,553
2018,3,5,20,324
2018,3,5,21,1280
2018,3,5,22,172
2018,3,5,23,831
2018,3,5,24,535
2018,3,5,25,216
2018,3,5,26,145
2018,3,5,27,12719
2018,3,5,28,125
2018,3,5,29,1923
2018,3,5,30,162
2018,3,5,31,11690
2018,3,5,32,8907
2018,3,5,33,703
2018,3,5,34,3936
2018,3,5,35,49
2018,3,5,36,987
2018,3,5,37,3047
2018,3,5,38,513
2018,3,5,39,4233
2018,3,6,1,308
2018,3,6,2,0
2018,3,6,3,868
2018,3,6,4,603
2018,3,6,5,36
2018,3,6,6,685
2018,3,6,7,0
2018,3,6,8,165
2018,3,6,9,359
2018,3,6,10,0
2018,3,6,11,1491
2018,3,6,12,0
2018,3,6,13,1052
2018,3,6,14,127
2018,3,6,15,16
2018,3,6,16,0
2018,3,6,17,3510
2018,3,6,18,98
2018,3,6,19,57
2018,3,6,20,29
2018,3,6,21,127
2018,3,6,22,0
2018,3,6,23,87
2018,3,6,24,228
2018,3,6,25,30
2018,3,6,26,0
2018,3,6,27,1487
2018,3,6,28,0
2018,3,6,29,534
2018,3,6,30,0
2018,3,6,31,1405
2018,3,6,32,204
2018,3,6,33,0
2018,3,6,34,209
2018,3,6,35,0
2018,3,6,36,197
2018,3,6,37,269
2018,3,6,38,0
2018,3,6,39,3348
2018,3,8,1,6
2018,3,8,2,0
2018,3,8,3,161
2018,3,8,4,41
2018,3,8,5,19
2018,3,8,6,345
2018,3,8,7,0
2018,3,8,8,63
2018,3,8,9,11
2018,3,8,10,0
2018,3,8,11,44
2018,3,8,12,0
2018,3,8,13,83
2018,3,8,14,36
2018,3,8,15,46
2018,3,8,16,0
2018,3,8,17,1667
2018,3,8,18,246
2018,3,8,19,0
2018,3,8,20,0
2018,3,8,21,32
2018,3,8,22,0
2018,3,8,23,33
2018,3,8,24,4
2018,3,8,25,0
2018,3,8,26,0
2018,3,8,27,1245
2018,3,8,28,0
2018,3,8,29,71
2018,3,8,30,0
2018,3,8,31,670
2018,3,8,32,355
2018,3,8,33,11
2018,3,8,34,275
2018,3,8,35,0
2018,3,8,36,17
2018,3,8,37,108
2018,3,8,38,0
2018,3,8,39,276
2018,3,9,1,641
2018,3,9,2,0
2018,3,9,3,1707
2018,3,9,4,966
2018,3,9,5,79
2018,3,9,6,1453
2018,3,9,7,0
2018,3,9,8,307
2018,3,9,9,637
2018,3,9,10,0
2018,3,9,11,2331
2018,3,9,12,0
2018,3,9,13,1854
2018,3,9,14,277
2018,3,9,15,97
2018,3,9,16,0
2018,3,9,17,6717
2018,3,9,18,366
2018,3,9,19,119
2018,3,9,20,72
2018,3,9,21,272
2018,3,9,22,0
2018,3,9,23,185
2018,3,9,24,359
2018,3,9,25,60
2018,3,9,26,0
2018,3,9,27,3045
2018,3,9,28,12
2018,3,9,29,1012
2018,3,9,30,1
2018,3,9,31,2892
2018,3,9,32,630
2018,3,9,33,3
2018,3,9,34,573
2018,3,9,35,0
2018,3,9,36,541
2018,3,9,37,553
2018,3,9,38,0
2018,3,9,39,5785
2018,3,10,1,0
2018,3,10,2,7
2018,3,10,3,161
2018,3,10,4,0
2018,3,10,5,79
2018,3,10,6,864
2018,3,10,7,4
2018,3,10,8,49
2018,3,10,9,0
2018,3,10,10,0
2018,3,10,11,4
2018,3,10,12,0
2018,3,10,13,0
2018,3,10,14,61
2018,3,10,15,66
2018,3,10,16,14
2018,3,10,17,8154
2018,3,10,18,545
2018,3,10,19,0
2018,3,10,20,0
2018,3,10,21,15
2018,3,10,22,0
2018,3,10,23,45
2018,3,10,24,79
2018,3,10,25,0
2018,3,10,26,0
2018,3,10,27,2624
2018,3,10,28,0
2018,3,10,29,74
2018,3,10,30,16
2018,3,10,31,2314
2018,3,10,32,782
2018,3,10,33,54
2018,3,10,34,604
2018,3,10,35,2
2018,3,10,36,0
2018,3,10,37,269
2018,3,10,38,42
2018,3,10,39,328
2018,3,11,1,132
2018,3,11,2,333
2018,3,11,3,2916
2018,3,11,4,836
2018,3,11,5,835
2018,3,11,6,8111
2018,3,11,7,27
2018,3,11,8,1776
2018,3,11,9,486
2018,3,11,10,57
2018,3,11,11,994
2018,3,11,12,10
2018,3,11,13,1159
2018,3,11,14,967
2018,3,11,15,1101
2018,3,11,16,282
2018,3,11,17,19630
2018,3,11,18,3633
2018,3,11,19,501
2018,3,11,20,287
2018,3,11,21,1152
2018,3,11,22,173
2018,3,11,23,757
2018,3,11,24,428
2018,3,11,25,188
2018,3,11,26,146
2018,3,11,27,11546
2018,3,11,28,113
2018,3,11,29,1533
2018,3,11,30,145
2018,3,11,31,10486
2018,3,11,32,8564
2018,3,11,33,692
2018,3,11,34,3669
2018,3,11,35,47
2018,3,11,36,675
2018,3,11,37,2819
2018,3,11,38,502
2018,3,11,39,2087
2018,3,12,1,0
2018,3,12,2,0
2018,3,12,3,45
2018,3,12,4,0
2018,3,12,5,0
2018,3,12,6,235
2018,3,12,7,0
2018,3,12,8,0
2018,3,12,9,0
2018,3,12,10,0
2018,3,12,11,18
2018,3,12,12,0
2018,3,12,13,0
2018,3,12,14,0
2018,3,12,15,34
2018,3,12,16,0
2018,3,12,17,3467
2018,3,12,18,155
2018,3,12,19,0
2018,3,12,20,0
2018,3,12,21,0
2018,3,12,22,0
2018,3,12,23,0
2018,3,12,24,0
2018,3,12,25,0
2018,3,12,26,0
2018,3,12,27,1569
2018,3,12,28,0
2018,3,12,29,0
2018,3,12,30,0
2018,3,12,31,600
2018,3,12,32,188
2018,3,12,33,0
2018,3,12,34,194
2018,3,12,35,0
2018,3,12,36,0
2018,3,12,37,10
2018,3,12,38,0
2018,3,12,39,22
2017,0,0,1,4519
2017,0,0,2,3960
2017,0,0,3,42900
2017,0,0,4,15303
2017,0,0,5,11464
2017,0,0,6,102998
2017,0,0,7,540
2017,0,0,8,21394
2017,0,0,9,8683
2017,0,0,10,892
2017,0,0,11,20878
2017,0,0,12,268
2017,0,0,13,21002
2017,0,0,14,13064
2017,0,0,15,14956
2017,0,0,16,3824
2017,0,0,17,424898
2017,0,0,18,53344
2017,0,0,19,6749
2017,0,0,20,3444
2017,0,0,21,14740
2017,0,0,22,1783
2017,0,0,23,10068
2017,0,0,24,7550
2017,0,0,25,2757
2017,0,0,26,2059
2017,0,0,27,188114
2017,0,0,28,2210
2017,0,0,29,23694
2017,0,0,30,1898
2017,0,0,31,170738
2017,0,0,32,103858
2017,0,0,33,8110
2017,0,0,34,57002
2017,0,0,35,433
2017,0,0,36,11224
2017,0,0,37,39984
2017,0,0,38,6028
2017,0,0,39,58694
2017,0,1,1,2
2017,0,1,2,0
2017,0,1,3,161
2017,0,1,4,16
2017,0,1,5,355
2017,0,1,6,410
2017,0,1,7,0
2017,0,1,8,108
2017,0,1,9,2
2017,0,1,10,57
2017,0,1,11,5
2017,0,1,12,0
2017,0,1,13,53
2017,0,1,14,285
2017,0,1,15,28
2017,0,1,16,6
2017,0,1,17,1560
2017,0,1,18,356
2017,0,1,19,0
2017,0,1,20,0
2017,0,1,21,60
2017,0,1,22,0
2017,0,1,23,171
2017,0,1,24,427
2017,0,1,25,8
2017,0,1,26,12
2017,0,1,27,1185
2017,0,1,28,0
2017,0,1,29,223
2017,0,1,30,0
2017,0,1,31,1068
2017,0,1,32,816
2017,0,1,33,195
2017,0,1,34,348
2017,0,1,35,0
2017,0,1,36,4
2017,0,1,37,520
2017,0,1,38,0
2017,0,1,39,1000
2017,0,2,1,0
2017,0,2,2,0
2017,0,2,3,548
2017,0,2,4,7
2017,0,2,5,27
2017,0,2,6,2400
2017,0,2,7,0
2017,0,2,8,50
2017,0,2,9,0
2017,0,2,10,0
2017,0,2,11,104
2017,0,2,12,0
2017,0,2,13,11
2017,0,2,14,32
2017,0,2,15,279
2017,0,2,16,0
2017,0,2,17,34581
2017,0,2,18,1184
2017,0,2,19,8
2017,0,2,20,0
2017,0,2,21,6
2017,0,2,22,0
2017,0,2,23,5
2017,0,2,24,0
2017,0,2,25,0
2017,0,2,26,0
2017,0,2,27,5342
2017,0,2,28,0
2017,0,2,29,143
2017,0,2,30,0
2017,0,2,31,8502
2017,0,2,32,1032
2017,0,2,33,0
2017,0,2,34,1585
2017,0,2,35,0
2017,0,2,36,0
2017,0,2,37,627
2017,0,2,38,189
2017,0,2,39,251
2017,0,3,1,0
2017,0,3,2,0
2017,0,3,3,239
2017,0,3,4,0
2017,0,3,5,0
2017,0,3,6,1151
2017,0,3,7,0
2017,0,3,8,12
2017,0,3,9,0
2017,0,3,10,0
2017,0,3,11,65
2017,0,3,12,0
2017,0,3,13,46
2017,0,3,14,0
2017,0,3,15,188
2017,0,3,16,0
2017,0,3,17,15108
2017,0,3,18,786
2017,0,3,19,0
2017,0,3,20,0
2017,0,3,21,0
2017,0,3,22,0
2017,0,3,23,0
2017,0,3,24,0
2017,0,3,25,0
2017,0,3,26,0
2017,0,3,27,7417
2017,0,3,28,0
2017,0,3,29,25
2017,0,3,30,0
2017,0,3,31,2607
2017,0,3,32,809
2017,0,3,33,0
2017,0,3,34,954
2017,0,3,35,0
2017,0,3,36,1
2017,0,3,37,125
2017,0,3,38,0
2017,0,3,39,174
2017,0,4,1,0
2017,0,4,2,0
2017,0,4,3,0
2017,0,4,4,0
2017,0,4,5,0
2017,0,4,6,344
2017,0,4,7,0
2017,0,4,8,0
2017,0,4,9,0
2017,0,4,10,0
2017,0,4,11,0
2017,0,4,12,0
2017,0,4,13,0
2017,0,4,14,0
2017,0,4,15,12
2017,0,4,16,0
2017,0,4,17,1812
2017,0,4,18,216
2017,0,4,19,0
2017,0,4,20,0
2017,0,4,21,0
2017,0,4,22,0
2017,0,4,23,0
2017,0,4,24,0
2017,0,4,25,0
2017,0,4,26,0
2017,0,4,27,1424
2017,0,4,28,0
2017,0,4,29,0
2017,0,4,30,0
2017,0,4,31,384
2017,0,4,32,197
2017,0,4,33,0
2017,0,4,34,194
2017,0,4,35,0
2017,0,4,36,0
2017,0,4,37,13
2017,0,4,38,0
2017,0,4,39,0
2017,0,5,1,1342
2017,0,5,2,1980
2017,0,5,3,17430
2017,0,5,4,5681
2017,0,5,5,5055
2017,0,5,6,43651
2017,0,5,7,270
2017,0,5,8,9741
2017,0,5,9,3342
2017,0,5,10,389
2017,0,5,11,6013
2017,0,5,12,134
2017,0,5,13,7278
2017,0,5,14,5684
2017,0,5,15,6632
2017,0,5,16,1888
2017,0,5,17,140373
2017,0,5,18,22456
2017,0,5,19,3192
2017,0,5,20,1620
2017,0,5,21,6751
2017,0,5,22,891
2017,0,5,23,4505
2017,0,5,24,2690
2017,0,5,25,1294
2017,0,5,26,1017
2017,0,5,27,69038
2017,0,5,28,1097
2017,0,5,29,9710
2017,0,5,30,949
2017,0,5,31,65597
2017,0,5,32,46822
2017,0,5,33,3790
2017,0,5,34,23407
2017,0,5,35,216
2017,0,5,36,4888
2017,0,5,37,17232
2017,0,5,38,2795
2017,0,5,39,17284
2017,0,6,1,846
2017,0,6,2,0
2017,0,6,3,2507
2017,0,6,4,1803
2017,0,6,5,97
2017,0,6,6,2016
2017,0,6,7,0
2017,0,6,8,495
2017,0,6,9,951
2017,0,6,10,0
2017,0,6,11,4077
2017,0,6,12,0
2017,0,6,13,2835
2017,0,6,14,360
2017,0,6,15,87
2017,0,6,16,0
2017,0,6,17,10951
2017,0,6,18,437
2017,0,6,19,147
2017,0,6,20,84
2017,0,6,21,400
2017,0,6,22,0
2017,0,6,23,206
2017,0,6,24,593
2017,0,6,25,68
2017,0,6,26,0
2017,0,6,27,4441
2017,0,6,28,7
2017,0,6,29,1464
2017,0,6,30,0
2017,0,6,31,4237
2017,0,6,32,740
2017,0,6,33,0
2017,0,6,34,780
2017,0,6,35,0
2017,0,6,36,632
2017,0,6,37,908
2017,0,6,38,0
2017,0,6,39,9694
2017,0,8,1,14
2017,0,8,2,0
2017,0,8,3,565
2017,0,8,4,137
2017,0,8,5,198
2017,0,8,6,1527
2017,0,8,7,0
2017,0,8,8,291
2017,0,8,9,37
2017,0,8,10,0
2017,0,8,11,175
2017,0,8,12,0
2017,0,8,13,278
2017,0,8,14,171
2017,0,8,15,252
2017,0,8,16,18
2017,0,8,17,8064
2017,0,8,18,1237
2017,0,8,19,19
2017,0,8,20,13
2017,0,8,21,153
2017,0,8,22,0
2017,0,8,23,147
2017,0,8,24,65
2017,0,8,25,6
2017,0,8,26,0
2017,0,8,27,5210
2017,0,8,28,0
2017,0,8,29,282
2017,0,8,30,0
2017,0,8,31,2974
2017,0,8,32,1513
2017,0,8,33,70
2017,0,8,34,1233
2017,0,8,35,0
2017,0,8,36,74
2017,0,8,37,567
2017,0,8,38,30
2017,0,8,39,944
2017,0,9,1,1655
2017,0,9,2,6
2017,0,9,3,4970
2017,0,9,4,2831
2017,0,9,5,305
2017,0,9,6,4510
2017,0,9,7,0
2017,0,9,8,1018
2017,0,9,9,1698
2017,0,9,10,0
2017,0,9,11,6313
2017,0,9,12,0
2017,0,9,13,5058
2017,0,9,14,759
2017,0,9,15,462
2017,0,9,16,22
2017,0,9,17,22871
2017,0,9,18,1757
2017,0,9,19,330
2017,0,9,20,210
2017,0,9,21,824
2017,0,9,22,0
2017,0,9,23,504
2017,0,9,24,1013
2017,0,9,25,154
2017,0,9,26,0
2017,0,9,27,10104
2017,0,9,28,57
2017,0,9,29,2789
2017,0,9,30,10
2017,0,9,31,9203
2017,0,9,32,2488
2017,0,9,33,52
2017,0,9,34,2284
2017,0,9,35,0
2017,0,9,36,1589
2017,0,9,37,2038
2017,0,9,38,62
2017,0,9,39,16353
2017,0,10,1,0
2017,0,10,2,35
2017,0,10,3,959
2017,0,10,4,35
2017,0,10,5,539
2017,0,10,6,4311
2017,0,10,7,12
2017,0,10,8,338
2017,0,10,9,0
2017,0,10,10,62
2017,0,10,11,125
2017,0,10,12,3
2017,0,10,13,80
2017,0,10,14,398
2017,0,10,15,518
2017,0,10,16,56
2017,0,10,17,44106
2017,0,10,18,2743
2017,0,10,19,21
2017,0,10,20,0
2017,0,10,21,159
2017,0,10,22,16
2017,0,10,23,238
2017,0,10,24,408
2017,0,10,25,8
2017,0,10,26,36
2017,0,10,27,11995
2017,0,10,28,0
2017,0,10,29,433
2017,0,10,30,34
2017,0,10,31,12138
2017,0,10,32,3232
2017,0,10,33,285
2017,0,10,34,3042
2017,0,10,35,2
2017,0,10,36,22
2017,0,10,37,1550
2017,0,10,38,232
2017,0,10,39,1433
2017,0,11,1,660
2017,0,11,2,1939
2017,0,11,3,15311
2017,0,11,4,4793
2017,0,11,5,4888
2017,0,11,6,41584
2017,0,11,7,258
2017,0,11,8,9331
2017,0,11,9,2653
2017,0,11,10,384
2017,0,11,11,3946
2017,0,11,12,131
2017,0,11,13,5350
2017,0,11,14,5375
2017,0,11,15,6319
2017,0,11,16,1834
2017,0,11,17,130780
2017,0,11,18,21424
2017,0,11,19,3032
2017,0,11,20,1517
2017,0,11,21,6387
2017,0,11,22,876
2017,0,11,23,4292
2017,0,11,24,2354
2017,0,11,25,1219
2017,0,11,26,994
2017,0,11,27,64893
2017,0,11,28,1049
2017,0,11,29,8606
2017,0,11,30,905
2017,0,11,31,61545
2017,0,11,32,45427
2017,0,11,33,3718
2017,0,11,34,22276
2017,0,11,35,215
2017,0,11,36,4014
2017,0,11,37,16291
2017,0,11,38,2720
2017,0,11,39,11456
2017,0,12,1,0
2017,0,12,2,0
2017,0,12,3,210
2017,0,12,4,0
2017,0,12,5,0
2017,0,12,6,1094
2017,0,12,7,0
2017,0,12,8,10
2017,0,12,9,0
2017,0,12,10,0
2017,0,12,11,55
2017,0,12,12,0
2017,0,12,13,13
2017,0,12,14,0
2017,0,12,15,179
2017,0,12,16,0
2017,0,12,17,14692
2017,0,12,18,748
2017,0,12,19,0
2017,0,12,20,0
2017,0,12,21,0
2017,0,12,22,0
2017,0,12,23,0
2017,0,12,24,0
2017,0,12,25,0
2017,0,12,26,0
2017,0,12,27,7065
2017,0,12,28,0
2017,0,12,29,19
2017,0,12,30,0
2017,0,12,31,2483
2017,0,12,32,782
2017,0,12,33,0
2017,0,12,34,899
2017,0,12,35,0
2017,0,12,36,0
2017,0,12,37,113
2017,0,12,38,0
2017,0,12,39,105
2017,1,0,1,931
2017,1,0,2,920
2017,1,0,3,9496
2017,1,0,4,3173
2017,1,0,5,2426
2017,1,0,6,22032
2017,1,0,7,122
2017,1,0,8,4722
2017,1,0,9,1612
2017,1,0,10,172
2017,1,0,11,4870
2017,1,0,12,30
2017,1,0,13,4642
2017,1,0,14,2968
2017,1,0,15,3756
2017,1,0,16,744
2017,1,0,17,116274
2017,1,0,18,12114
2017,1,0,19,1647
2017,1,0,20,645
2017,1,0,21,3130
2017,1,0,22,302
2017,1,0,23,1986
2017,1,0,24,1750
2017,1,0,25,653
2017,1,0,26,386
2017,1,0,27,44732
2017,1,0,28,406
2017,1,0,29,5128
2017,1,0,30,384
2017,1,0,31,39978
2017,1,0,32,25258
2017,1,0,33,1270
2017,1,0,34,13546
2017,1,0,35,18
2017,1,0,36,2385
2017,1,0,37,9458
2017,1,0,38,1682
2017,1,0,39,12086
2017,1,1,1,0
2017,1,1,2,0
2017,1,1,3,26
2017,1,1,4,0
2017,1,1,5,77
2017,1,1,6,74
2017,1,1,7,0
2017,1,1,8,16
2017,1,1,9,0
2017,1,1,10,10
2017,1,1,11,0
2017,1,1,12,0
2017,1,1,13,6
2017,1,1,14,64
2017,1,1,15,0
2017,1,1,16,0
2017,1,1,17,319
2017,1,1,18,68
2017,1,1,19,0
2017,1,1,20,0
2017,1,1,21,0
2017,1,1,22,0
2017,1,1,23,20
2017,1,1,24,119
2017,1,1,25,0
2017,1,1,26,0
2017,1,1,27,292
2017,1,1,28,0
2017,1,1,29,27
2017,1,1,30,0
2017,1,1,31,240
2017,1,1,32,191
2017,1,1,33,43
