"date","ageSib","ethnicityCensus","geog","datacol"
2015,0,5,1,78151
2015,0,5,2,50697
2015,0,5,3,100268
2015,0,5,4,140373
2015,0,5,5,91494
2015,0,5,6,103141
2015,0,6,1,7768
2015,0,6,2,17141
2015,0,6,3,6703
2015,0,6,4,10951
2015,0,6,5,4878
2015,0,6,6,4422
2015,0,8,1,2144
2015,0,8,2,1790
2015,0,8,3,4075
2015,0,8,4,8064
2015,0,8,5,6447
2015,0,8,6,3744
2015,0,9,1,14863
2015,0,9,2,29765
2015,0,9,3,14549
2015,0,9,4,22871
2015,0,9,5,11861
2015,0,9,6,10390
2015,0,10,1,4424
2015,0,10,2,2572
2015,0,10,3,14639
2015,0,10,4,44106
2015,0,10,5,14738
2015,0,10,6,9125
2015,0,11,1,71999
2015,0,11,2,39534
2015,0,11,3,93810
2015,0,11,4,130780
2015,0,11,5,86317
2015,0,11,6,98306
2015,0,12,1,795
2015,0,12,2,370
2015,0,12,3,2794
2015,0,12,4,14692
2015,0,12,5,7813
2015,0,12,6,2003
2015,1,0,1,42128
2015,1,0,2,31251
2015,1,0,3,58726
2015,1,0,4,116274
2015,1,0,5,56846
2015,1,0,6,52609
2015,1,1,1,369
2015,1,1,2,211
2015,1,1,3,383
2015,1,1,4,319
2015,1,1,5,360
2015,1,1,6,329
2015,1,2,1,330
2015,1,2,2,211
2015,1,2,3,2502
2015,1,2,4,10688
2015,1,2,5,1404
2015,1,2,6,868
2015,1,3,1,212
2015,1,3,2,84
2015,1,3,3,756
2015,1,3,4,3769
2015,1,3,5,1917
2015,1,3,6,407
2015,1,4,1,51
2015,1,4,2,0
2015,1,4,3,100
2015,1,4,4,405
2015,1,4,5,391
2015,1,4,6,66
2015,1,5,1,17911
2015,1,5,2,11273
2015,1,5,3,23007
2015,1,5,4,37684
2015,1,5,5,21337
2015,1,5,6,22688
2015,1,6,1,1600
2015,1,6,2,3471
2015,1,6,3,1455
2015,1,6,4,2787
2015,1,6,5,1190
2015,1,6,6,973
2015,1,8,1,568
2015,1,8,2,365
2015,1,8,3,1159
2015,1,8,4,2485
2015,1,8,5,1824
2015,1,8,6,972
2015,1,9,1,3359
2015,1,9,2,6150
2015,1,9,3,3507
2015,1,9,4,6164
2015,1,9,5,3126
2015,1,9,6,2464
2015,1,10,1,1133
2015,1,10,2,554
2015,1,10,3,3810
2015,1,10,4,13411
2015,1,10,5,3550
2015,1,10,6,1965
2015,1,11,1,16410
2015,1,11,2,8869
2015,1,11,3,21328
2015,1,11,4,34906
2015,1,11,5,19959
2015,1,11,6,21495
2015,1,12,1,185
2015,1,12,2,63
2015,1,12,3,719
2015,1,12,4,3656
2015,1,12,5,1788
2015,1,12,6,382
2015,2,0,1,102437
2015,2,0,2,75961
2015,2,0,3,144886
2015,2,0,4,232688
2015,2,0,5,137646
2015,2,0,6,140407
2015,2,1,1,836
2015,2,1,2,665
2015,2,1,3,1065
2015,2,1,4,887
2015,2,1,5,873
2015,2,1,6,1090
2015,2,2,1,660
2015,2,2,2,545
2015,2,2,3,5326
2015,2,2,4,17679
2015,2,2,5,3843
2015,2,2,6,2460
2015,2,3,1,445
2015,2,3,2,276
2015,2,3,3,1494
2015,2,3,4,7771
2015,2,3,5,4470
2015,2,3,6,1252
2015,2,4,1,85
2015,2,4,2,0
2015,2,4,3,207
2015,2,4,4,933
2015,2,4,5,816
2015,2,4,6,341
2015,2,5,1,44698
2015,2,5,2,27887
2015,2,5,3,59306
2015,2,5,4,80508
2015,2,5,5,53586
2015,2,5,6,61108
2015,2,6,1,3414
2015,2,6,2,7680
2015,2,6,3,3024
2015,2,6,4,4654
2015,2,6,5,2103
2015,2,6,6,1983
2015,2,8,1,1065
2015,2,8,2,927
2015,2,8,3,2021
2015,2,8,4,3912
2015,2,8,5,3132
2015,2,8,6,1969
2015,2,9,1,6414
2015,2,9,2,13060
2015,2,9,3,6476
2015,2,9,4,9990
2015,2,9,5,5324
2015,2,9,6,4719
2015,2,10,1,2327
2015,2,10,2,1521
2015,2,10,3,8106
2015,2,10,4,22541
2015,2,10,5,8019
2015,2,10,6,5411
2015,2,11,1,42071
2015,2,11,2,23178
2015,2,11,3,56430
2015,2,11,4,76244
2015,2,11,5,51179
2015,2,11,6,58882
2015,2,12,1,422
2015,2,12,2,222
2015,2,12,3,1431
2015,2,12,4,7569
2015,2,12,5,4301
2015,2,12,6,1192
2015,3,0,1,39450
2015,3,0,2,37217
2015,3,0,3,47970
2015,3,0,4,75936
2015,3,0,5,46966
2015,3,0,6,46626
2015,3,1,1,375
2015,3,1,2,294
2015,3,1,3,391
2015,3,1,4,354
2015,3,1,5,308
2015,3,1,6,332
2015,3,2,1,249
2015,3,2,2,155
2015,3,2,3,1723
2015,3,2,4,6214
2015,3,2,5,1279
2015,3,2,6,777
2015,3,3,1,198
2015,3,3,2,119
2015,3,3,3,695
2015,3,3,4,3568
2015,3,3,5,1816
2015,3,3,6,458
2015,3,4,1,61
2015,3,4,2,0
2015,3,4,3,102
2015,3,4,4,474
2015,3,4,5,433
2015,3,4,6,131
2015,3,5,1,15542
2015,3,5,2,11537
2015,3,5,3,17955
2015,3,5,4,22181
2015,3,5,5,16571
2015,3,5,6,19345
2015,3,6,1,2754
2015,3,6,2,5990
2015,3,6,3,2224
2015,3,6,4,3510
2015,3,6,5,1585
2015,3,6,6,1466
2015,3,8,1,511
2015,3,8,2,498
2015,3,8,3,895
2015,3,8,4,1667
2015,3,8,5,1491
2015,3,8,6,803
2015,3,9,1,5090
2015,3,9,2,10555
2015,3,9,3,4566
2015,3,9,4,6717
2015,3,9,5,3411
2015,3,9,6,3207
2015,3,10,1,964
2015,3,10,2,497
2015,3,10,3,2723
2015,3,10,4,8154
2015,3,10,5,3169
2015,3,10,6,1749
2015,3,11,1,13518
2015,3,11,2,7487
2015,3,11,3,16052
2015,3,11,4,19630
2015,3,11,5,15179
2015,3,11,6,17929
2015,3,12,1,188
2015,3,12,2,85
2015,3,12,3,644
2015,3,12,4,3467
2015,3,12,5,1724
2015,3,12,6,429
2014,0,0,1,184015
2014,0,0,2,144429
2014,0,0,3,251582
2014,0,0,4,424898
2014,0,0,5,241458
2014,0,0,6,239642
2014,0,1,1,1580
2014,0,1,2,1170
2014,0,1,3,1839
2014,0,1,4,1560
2014,0,1,5,1541
2014,0,1,6,1751
2014,0,2,1,1239
2014,0,2,2,911
2014,0,2,3,9551
2014,0,2,4,34581
2014,0,2,5,6526
2014,0,2,6,4105
2014,0,3,1,855
2014,0,3,2,479
2014,0,3,3,2945
2014,0,3,4,15108
2014,0,3,5,8203
2014,0,3,6,2117
2014,0,4,1,197
2014,0,4,2,0
2014,0,4,3,409
2014,0,4,4,1812
2014,0,4,5,1640
2014,0,4,6,538
2014,0,5,1,78151
2014,0,5,2,50697
2014,0,5,3,100268
2014,0,5,4,140373
2014,0,5,5,91494
2014,0,5,6,103141
2014,0,6,1,7768
2014,0,6,2,17141
2014,0,6,3,6703
2014,0,6,4,10951
2014,0,6,5,4878
2014,0,6,6,4422
2014,0,8,1,2144
2014,0,8,2,1790
2014,0,8,3,4075
2014,0,8,4,8064
2014,0,8,5,6447
2014,0,8,6,3744
2014,0,9,1,14863
2014,0,9,2,29765
2014,0,9,3,14549
2014,0,9,4,22871
2014,0,9,5,11861
2014,0,9,6,10390
2014,0,10,1,4424
2014,0,10,2,2572
2014,0,10,3,14639
2014,0,10,4,44106
2014,0,10,5,14738
2014,0,10,6,9125
2014,0,11,1,71999
2014,0,11,2,39534
2014,0,11,3,93810
2014,0,11,4,130780
2014,0,11,5,86317
2014,0,11,6,98306
2014,0,12,1,795
2014,0,12,2,370
2014,0,12,3,2794
2014,0,12,4,14692
2014,0,12,5,7813
2014,0,12,6,2003
2014,1,0,1,42128
2014,1,0,2,31251
2014,1,0,3,58726
2014,1,0,4,116274
2014,1,0,5,56846
2014,1,0,6,52609
2014,1,1,1,369
2014,1,1,2,211
2014,1,1,3,383
2014,1,1,4,319
2014,1,1,5,360
2014,1,1,6,329
2014,1,2,1,330
2014,1,2,2,211
2014,1,2,3,2502
2014,1,2,4,10688
2014,1,2,5,1404
2014,1,2,6,868
2014,1,3,1,212
2014,1,3,2,84
2014,1,3,3,756
2014,1,3,4,3769
2014,1,3,5,1917
2014,1,3,6,407
2014,1,4,1,51
2014,1,4,2,0
2014,1,4,3,100
2014,1,4,4,405
2014,1,4,5,391
2014,1,4,6,66
2014,1,5,1,17911
2014,1,5,2,11273
2014,1,5,3,23007
2014,1,5,4,37684
2014,1,5,5,21337
2014,1,5,6,22688
2014,1,6,1,1600
2014,1,6,2,3471
2014,1,6,3,1455
2014,1,6,4,2787
2014,1,6,5,1190
2014,1,6,6,973
2014,1,8,1,568
2014,1,8,2,365
2014,1,8,3,1159
2014,1,8,4,2485
2014,1,8,5,1824
2014,1,8,6,972
2014,1,9,1,3359
2014,1,9,2,6150
2014,1,9,3,3507
2014,1,9,4,6164
2014,1,9,5,3126
2014,1,9,6,2464
2014,1,10,1,1133
2014,1,10,2,554
2014,1,10,3,3810
2014,1,10,4,13411
2014,1,10,5,3550
2014,1,10,6,1965
2014,1,11,1,16410
2014,1,11,2,8869
2014,1,11,3,21328
2014,1,11,4,34906
2014,1,11,5,19959
2014,1,11,6,21495
2014,1,12,1,185
2014,1,12,2,63
2014,1,12,3,719
2014,1,12,4,3656
2014,1,12,5,1788
2014,1,12,6,382
2014,2,0,1,102437
2014,2,0,2,75961
2014,2,0,3,144886
2014,2,0,4,232688
2014,2,0,5,137646
2014,2,0,6,140407
2014,2,1,1,836
2014,2,1,2,665
2014,2,1,3,1065
2014,2,1,4,887
2014,2,1,5,873
2014,2,1,6,1090
2014,2,2,1,660
2014,2,2,2,545
2014,2,2,3,5326
2014,2,2,4,17679
2014,2,2,5,3843
2014,2,2,6,2460
2014,2,3,1,445
2014,2,3,2,276
2014,2,3,3,1494
2014,2,3,4,7771
2014,2,3,5,4470
2014,2,3,6,1252
2014,2,4,1,85
2014,2,4,2,0
2014,2,4,3,207
2014,2,4,4,933
2014,2,4,5,816
2014,2,4,6,341
2014,2,5,1,44698
2014,2,5,2,27887
2014,2,5,3,59306
2014,2,5,4,80508
2014,2,5,5,53586
2014,2,5,6,61108
2014,2,6,1,3414
2014,2,6,2,7680
2014,2,6,3,3024
2014,2,6,4,4654
2014,2,6,5,2103
2014,2,6,6,1983
2014,2,8,1,1065
2014,2,8,2,927
2014,2,8,3,2021
2014,2,8,4,3912
2014,2,8,5,3132
2014,2,8,6,1969
2014,2,9,1,6414
2014,2,9,2,13060
2014,2,9,3,6476
2014,2,9,4,9990
2014,2,9,5,5324
2014,2,9,6,4719
2014,2,10,1,2327
2014,2,10,2,1521
2014,2,10,3,8106
2014,2,10,4,22541
2014,2,10,5,8019
2014,2,10,6,5411
2014,2,11,1,42071
2014,2,11,2,23178
2014,2,11,3,56430
2014,2,11,4,76244
2014,2,11,5,51179
2014,2,11,6,58882
2014,2,12,1,422
2014,2,12,2,222
2014,2,12,3,1431
2014,2,12,4,7569
2014,2,12,5,4301
2014,2,12,6,1192
2014,3,0,1,39450
2014,3,0,2,37217
2014,3,0,3,47970
2014,3,0,4,75936
2014,3,0,5,46966
2014,3,0,6,46626
2014,3,1,1,375
2014,3,1,2,294
2014,3,1,3,391
2014,3,1,4,354
2014,3,1,5,308
2014,3,1,6,332
2014,3,2,1,249
2014,3,2,2,155
2014,3,2,3,1723
2014,3,2,4,6214
2014,3,2,5,1279
2014,3,2,6,777
2014,3,3,1,198
2014,3,3,2,119
2014,3,3,3,695
2014,3,3,4,3568
2014,3,3,5,1816
2014,3,3,6,458
2014,3,4,1,61
2014,3,4,2,0
2014,3,4,3,102
2014,3,4,4,474
2014,3,4,5,433
2014,3,4,6,131
2014,3,5,1,15542
2014,3,5,2,11537
2014,3,5,3,17955
2014,3,5,4,22181
2014,3,5,5,16571
2014,3,5,6,19345
2014,3,6,1,2754
2014,3,6,2,5990
2014,3,6,3,2224
2014,3,6,4,3510
2014,3,6,5,1585
2014,3,6,6,1466
2014,3,8,1,511
2014,3,8,2,498
2014,3,8,3,895
2014,3,8,4,1667
2014,3,8,5,1491
2014,3,8,6,803
2014,3,9,1,5090
2014,3,9,2,10555
2014,3,9,3,4566
2014,3,9,4,6717
2014,3,9,5,3411
2014,3,9,6,3207
2014,3,10,1,964
2014,3,10,2,497
2014,3,10,3,2723
2014,3,10,4,8154
2014,3,10,5,3169
2014,3,10,6,1749
2014,3,11,1,13518
2014,3,11,2,7487
2014,3,11,3,16052
2014,3,11,4,19630
2014,3,11,5,15179
2014,3,11,6,17929
2014,3,12,1,188
2014,3,12,2,85
2014,3,12,3,644
2014,3,12,4,3467
2014,3,12,5,1724
2014,3,12,6,429
2013,0,0,1,185897
2013,0,0,2,145797
2013,0,0,3,252918
2013,0,0,4,425254
2013,0,0,5,242152
2013,0,0,6,241847
2013,0,1,1,1737
2013,0,1,2,1250
2013,0,1,3,1928
2013,0,1,4,1585
2013,0,1,5,1591
2013,0,1,6,1930
2013,0,2,1,1315
2013,0,2,2,998
2013,0,2,3,9651
2013,0,2,4,34607
2013,0,2,5,6576
2013,0,2,6,4236
2013,0,3,1,915
2013,0,3,2,561
2013,0,3,3,3035
2013,0,3,4,15133
2013,0,3,5,8252
2013,0,3,6,2192
2013,0,4,1,221
2013,0,4,2,2
2013,0,4,3,449
2013,0,4,4,1837
2013,0,4,5,1689
2013,0,4,6,586
2013,0,5,1,78475
2013,0,5,2,50871
2013,0,5,3,100393
2013,0,5,4,140399
2013,0,5,5,91543
2013,0,5,6,103415
2013,0,6,1,7917
2013,0,6,2,17288
2013,0,6,3,6826
2013,0,6,4,10977
2013,0,6,5,4928
2013,0,6,6,4621
2013,0,8,1,2324
2013,0,8,2,1910
2013,0,8,3,4175
2013,0,8,4,8089
2013,0,8,5,6497
2013,0,8,6,3942
2013,0,9,1,15090
2013,0,9,2,29917
2013,0,9,3,14673
2013,0,9,4,22897
2013,0,9,5,11911
2013,0,9,6,10625
2013,0,10,1,4735
2013,0,10,2,2844
2013,0,10,3,14972
2013,0,10,4,44208
2013,0,10,5,14935
2013,0,10,6,9649
2013,0,11,1,72322
2013,0,11,2,39710
2013,0,11,3,93936
2013,0,11,4,130806
2013,0,11,5,86367
2013,0,11,6,98579
2013,0,12,1,846
2013,0,12,2,446
2013,0,12,3,2880
2013,0,12,4,14716
2013,0,12,5,7863
2013,0,12,6,2072
2013,1,0,1,42720
2013,1,0,2,31660
2013,1,0,3,59154
2013,1,0,4,116390
2013,1,0,5,57080
2013,1,0,6,53301
2013,1,1,1,411
2013,1,1,2,229
2013,1,1,3,413
2013,1,1,4,327
2013,1,1,5,377
2013,1,1,6,385
2013,1,2,1,354
2013,1,2,2,235
2013,1,2,3,2536
2013,1,2,4,10696
2013,1,2,5,1422
2013,1,2,6,899
2013,1,3,1,232
2013,1,3,2,109
2013,1,3,3,783
2013,1,3,4,3777
2013,1,3,5,1933
2013,1,3,6,427
2013,1,4,1,59
2013,1,4,2,0
2013,1,4,3,108
2013,1,4,4,413
2013,1,4,5,407
2013,1,4,6,82
2013,1,5,1,18018
2013,1,5,2,11331
2013,1,5,3,23048
2013,1,5,4,37692
2013,1,5,5,21353
2013,1,5,6,22779
2013,1,6,1,1648
2013,1,6,2,3519
2013,1,6,3,1496
2013,1,6,4,2796
2013,1,6,5,1208
2013,1,6,6,1042
2013,1,8,1,621
2013,1,8,2,399
2013,1,8,3,1192
2013,1,8,4,2494
2013,1,8,5,1840
2013,1,8,6,1036
2013,1,9,1,3433
2013,1,9,2,6201
2013,1,9,3,3548
2013,1,9,4,6173
2013,1,9,5,3142
2013,1,9,6,2530
2013,1,10,1,1224
2013,1,10,2,624
2013,1,10,3,3914
2013,1,10,4,13443
2013,1,10,5,3618
2013,1,10,6,2138
2013,1,11,1,16516
2013,1,11,2,8929
2013,1,11,3,21369
2013,1,11,4,34915
2013,1,11,5,19976
2013,1,11,6,21585
2013,1,12,1,204
2013,1,12,2,84
2013,1,12,3,747
2013,1,12,4,3664
2013,1,12,5,1804
2013,1,12,6,398
2013,2,0,1,103144
2013,2,0,2,76514
2013,2,0,3,145373
2013,2,0,4,232804
2013,2,0,5,137876
2013,2,0,6,141244
2013,2,1,1,901
2013,2,1,2,711
2013,2,1,3,1099
2013,2,1,4,895
2013,2,1,5,890
2013,2,1,6,1163
2013,2,2,1,692
2013,2,2,2,584
2013,2,2,3,5359
2013,2,2,4,17688
2013,2,2,5,3859
2013,2,2,6,2528
2013,2,3,1,469
2013,2,3,2,308
2013,2,3,3,1529
2013,2,3,4,7779
2013,2,3,5,4486
2013,2,3,6,1282
2013,2,4,1,93
2013,2,4,2,2
2013,2,4,3,231
2013,2,4,4,941
2013,2,4,5,833
2013,2,4,6,357
2013,2,5,1,44807
2013,2,5,2,27944
2013,2,5,3,59349
2013,2,5,4,80517
2013,2,5,5,53603
2013,2,5,6,61199
2013,2,6,1,3466
2013,2,6,2,7729
2013,2,6,3,3065
2013,2,6,4,4662
2013,2,6,5,2119
2013,2,6,6,2047
2013,2,8,1,1134
2013,2,8,2,979
2013,2,8,3,2054
2013,2,8,4,3920
2013,2,8,5,3148
2013,2,8,6,2046
2013,2,9,1,6500
2013,2,9,2,13111
2013,2,9,3,6518
2013,2,9,4,9999
2013,2,9,5,5340
2013,2,9,6,4803
2013,2,10,1,2456
2013,2,10,2,1657
2013,2,10,3,8231
2013,2,10,4,22574
2013,2,10,5,8085
2013,2,10,6,5625
2013,2,11,1,42180
2013,2,11,2,23236
2013,2,11,3,56474
2013,2,11,4,76252
2013,2,11,5,51195
2013,2,11,6,58972
2013,2,12,1,446
2013,2,12,2,253
2013,2,12,3,1464
2013,2,12,4,7577
2013,2,12,5,4318
2013,2,12,6,1222
2013,3,0,1,40033
2013,3,0,2,37623
2013,3,0,3,48391
2013,3,0,4,76060
2013,3,0,5,47196
2013,3,0,6,47302
2013,3,1,1,425
2013,3,1,2,310
2013,3,1,3,416
2013,3,1,4,363
2013,3,1,5,324
2013,3,1,6,382
2013,3,2,1,269
2013,3,2,2,179
2013,3,2,3,1756
2013,3,2,4,6223
2013,3,2,5,1295
2013,3,2,6,809
2013,3,3,1,214
2013,3,3,2,144
2013,3,3,3,723
2013,3,3,4,3577
2013,3,3,5,1833
2013,3,3,6,483
2013,3,4,1,69
2013,3,4,2,0
2013,3,4,3,110
2013,3,4,4,483
2013,3,4,5,449
2013,3,4,6,147
2013,3,5,1,15650
2013,3,5,2,11596
2013,3,5,3,17996
2013,3,5,4,22190
2013,3,5,5,16587
2013,3,5,6,19437
2013,3,6,1,2803
2013,3,6,2,6040
2013,3,6,3,2265
2013,3,6,4,3519
2013,3,6,5,1601
2013,3,6,6,1532
2013,3,8,1,569
2013,3,8,2,532
2013,3,8,3,929
2013,3,8,4,1675
2013,3,8,5,1509
2013,3,8,6,860
2013,3,9,1,5157
2013,3,9,2,10605
2013,3,9,3,4607
2013,3,9,4,6725
2013,3,9,5,3429
2013,3,9,6,3292
2013,3,10,1,1055
2013,3,10,2,563
2013,3,10,3,2827
2013,3,10,4,8191
2013,3,10,5,3232
2013,3,10,6,1886
2013,3,11,1,13626
2013,3,11,2,7545
2013,3,11,3,16093
2013,3,11,4,19639
2013,3,11,5,15196
2013,3,11,6,18022
2013,3,12,1,196
2013,3,12,2,109
2013,3,12,3,669
2013,3,12,4,3475
2013,3,12,5,1741
2013,3,12,6,452
2012,0,0,1,189119
2012,0,0,2,150187
2012,0,0,3,252877
2012,0,0,4,424651
2012,0,0,5,240600
2012,0,0,6,245251
2012,0,1,1,2206
2012,0,1,2,1486
2012,0,1,3,2105
2012,0,1,4,1596
2012,0,1,5,1658
2012,0,1,6,2345
2012,0,2,1,1636
2012,0,2,2,1277
2012,0,2,3,10165
2012,0,2,4,35607
2012,0,2,5,6726
2012,0,2,6,4723
2012,0,3,1,1137
2012,0,3,2,781
2012,0,3,3,3322
2012,0,3,4,15279
2012,0,3,5,8189
2012,0,3,6,2498
2012,0,4,1,311
2012,0,4,2,103
2012,0,4,3,637
2012,0,4,4,1947
2012,0,4,5,1839
2012,0,4,6,795
2012,0,5,1,77838
2012,0,5,2,51203
2012,0,5,3,98317
2012,0,5,4,138183
2012,0,5,5,89941
2012,0,5,6,102429
2012,0,6,1,8526
2012,0,6,2,18010
2012,0,6,3,7376
2012,0,6,4,11477
2012,0,6,5,5214
2012,0,6,6,5293
2012,0,8,1,2908
2012,0,8,2,2231
2012,0,8,3,4514
2012,0,8,4,8234
2012,0,8,5,6733
2012,0,8,6,4540
2012,0,9,1,16072
2012,0,9,2,31273
2012,0,9,3,15596
2012,0,9,4,23932
2012,0,9,5,12466
2012,0,9,6,11604
2012,0,10,1,5988
2012,0,10,2,3710
2012,0,10,3,16132
2012,0,10,4,45386
2012,0,10,5,15482
2012,0,10,6,11263
2012,0,11,1,71473
2012,0,11,2,39458
2012,0,11,3,91557
2012,0,11,4,128161
2012,0,11,5,84567
2012,0,11,6,97397
2012,0,12,1,1024
2012,0,12,2,655
2012,0,12,3,3156
2012,0,12,4,14849
2012,0,12,5,7785
2012,0,12,6,2364
2012,1,0,1,44088
2012,1,0,2,32881
2012,1,0,3,59485
2012,1,0,4,116920
2012,1,0,5,56937
2012,1,0,6,54572
2012,1,1,1,558
2012,1,1,2,309
2012,1,1,3,476
2012,1,1,4,332
2012,1,1,5,407
2012,1,1,6,527
2012,1,2,1,451
2012,1,2,2,320
2012,1,2,3,2695
2012,1,2,4,11100
2012,1,2,5,1470
2012,1,2,6,1030
2012,1,3,1,310
2012,1,3,2,184
2012,1,3,3,864
2012,1,3,4,3845
2012,1,3,5,1929
2012,1,3,6,509
2012,1,4,1,85
2012,1,4,2,14
2012,1,4,3,166
2012,1,4,4,441
2012,1,4,5,457
2012,1,4,6,142
2012,1,5,1,18053
2012,1,5,2,11487
2012,1,5,3,22624
2012,1,5,4,37307
2012,1,5,5,21034
2012,1,5,6,22640
2012,1,6,1,1790
2012,1,6,2,3635
2012,1,6,3,1617
2012,1,6,4,2890
2012,1,6,5,1263
2012,1,6,6,1210
2012,1,8,1,799
2012,1,8,2,492
2012,1,8,3,1299
2012,1,8,4,2544
2012,1,8,5,1909
2012,1,8,6,1228
2012,1,9,1,3667
2012,1,9,2,6408
2012,1,9,3,3747
2012,1,9,4,6392
2012,1,9,5,3257
2012,1,9,6,2760
2012,1,10,1,1599
2012,1,10,2,886
2012,1,10,3,4289
2012,1,10,4,13918
2012,1,10,5,3802
2012,1,10,6,2633
2012,1,11,1,16510
2012,1,11,2,8991
2012,1,11,3,20882
2012,1,11,4,34422
2012,1,11,5,19615
2012,1,11,6,21416
2012,1,12,1,266
2012,1,12,2,155
2012,1,12,3,826
2012,1,12,4,3729
2012,1,12,5,1794
2012,1,12,6,477
2012,2,0,1,103384
2012,2,0,2,77897
2012,2,0,3,144503
2012,2,0,4,231449
2012,2,0,5,136444
2012,2,0,6,141818
2012,2,1,1,1055
2012,2,1,2,798
2012,2,1,3,1153
2012,2,1,4,890
2012,2,1,5,900
2012,2,1,6,1303
2012,2,2,1,816
2012,2,2,2,693
2012,2,2,3,5590
2012,2,2,4,18103
2012,2,2,5,3909
2012,2,2,6,2745
2012,2,3,1,558
2012,2,3,2,380
2012,2,3,3,1641
2012,2,3,4,7788
2012,2,3,5,4419
2012,2,3,6,1412
2012,2,4,1,127
2012,2,4,2,60
2012,2,4,3,303
2012,2,4,4,990
2012,2,4,5,883
2012,2,4,6,444
2012,2,5,1,44071
2012,2,5,2,27838
2012,2,5,3,58078
2012,2,5,4,79108
2012,2,5,5,52628
2012,2,5,6,60419
2012,2,6,1,3720
2012,2,6,2,8076
2012,2,6,3,3299
2012,2,6,4,4877
2012,2,6,5,2242
2012,2,6,6,2319
2012,2,8,1,1346
2012,2,8,2,1100
2012,2,8,3,2188
2012,2,8,4,3968
2012,2,8,5,3241
2012,2,8,6,2265
2012,2,9,1,6914
2012,2,9,2,13753
2012,2,9,3,6925
2012,2,9,4,10462
2012,2,9,5,5594
2012,2,9,6,5209
2012,2,10,1,2915
2012,2,10,2,2010
2012,2,10,3,8693
2012,2,10,4,23035
2012,2,10,5,8257
2012,2,10,6,6259
2012,2,11,1,41347
2012,2,11,2,22868
2012,2,11,3,55059
2012,2,11,4,74649
2012,2,11,5,50126
2012,2,11,6,58096
2012,2,12,1,515
2012,2,12,2,321
2012,2,12,3,1574
2012,2,12,4,7579
2012,2,12,5,4245
2012,2,12,6,1347
2012,3,0,1,41647
2012,3,0,2,39409
2012,3,0,3,48889
2012,3,0,4,76282
2012,3,0,5,47219
2012,3,0,6,48861
2012,3,1,1,593
2012,3,1,2,379
2012,3,1,3,476
2012,3,1,4,374
2012,3,1,5,351
2012,3,1,6,515
2012,3,2,1,369
2012,3,2,2,264
2012,3,2,3,1880
2012,3,2,4,6404
2012,3,2,5,1347
2012,3,2,6,948
2012,3,3,1,269
2012,3,3,2,217
2012,3,3,3,817
2012,3,3,4,3646
2012,3,3,5,1841
2012,3,3,6,577
2012,3,4,1,99
2012,3,4,2,29
2012,3,4,3,168
2012,3,4,4,516
2012,3,4,5,499
2012,3,4,6,209
2012,3,5,1,15714
2012,3,5,2,11878
2012,3,5,3,17615
2012,3,5,4,21768
2012,3,5,5,16279
2012,3,5,6,19370
2012,3,6,1,3016
2012,3,6,2,6299
2012,3,6,3,2460
2012,3,6,4,3710
2012,3,6,5,1709
2012,3,6,6,1764
2012,3,8,1,763
2012,3,8,2,639
2012,3,8,3,1027
2012,3,8,4,1722
2012,3,8,5,1583
2012,3,8,6,1047
2012,3,9,1,5491
2012,3,9,2,11112
2012,3,9,3,4924
2012,3,9,4,7078
2012,3,9,5,3615
2012,3,9,6,3635
2012,3,10,1,1474
2012,3,10,2,814
2012,3,10,3,3150
2012,3,10,4,8433
2012,3,10,5,3423
2012,3,10,6,2371
2012,3,11,1,13616
2012,3,11,2,7599
2012,3,11,3,15616
2012,3,11,4,19090
2012,3,11,5,14826
2012,3,11,6,17885
2012,3,12,1,243
2012,3,12,2,179
2012,3,12,3,756
2012,3,12,4,3541
2012,3,12,5,1746
2012,3,12,6,540
2011,0,0,1,191104
2011,0,0,2,149263
2011,0,0,3,255953
2011,0,0,4,426233
2011,0,0,5,243511
2011,0,0,6,247447
2011,0,1,1,2244
2011,0,1,2,1508
2011,0,1,3,2138
2011,0,1,4,1638
2011,0,1,5,1692
2011,0,1,6,2384
2011,0,2,1,1606
2011,0,2,2,1240
2011,0,2,3,9864
2011,0,2,4,34675
2011,0,2,5,6676
2011,0,2,6,4624
2011,0,3,1,1140
2011,0,3,2,774
2011,0,3,3,3238
2011,0,3,4,15193
2011,0,3,5,8355
2011,0,3,6,2483
2011,0,4,1,291
2011,0,4,2,96
2011,0,4,3,618
2011,0,4,4,1889
2011,0,4,5,1791
2011,0,4,6,766
2011,0,5,1,79084
2011,0,5,2,51212
2011,0,5,3,100637
2011,0,5,4,140545
2011,0,5,5,91616
2011,0,5,6,103961
2011,0,6,1,8322
2011,0,6,2,17590
2011,0,6,3,7080
2011,0,6,4,11032
2011,0,6,5,5029
2011,0,6,6,5080
2011,0,8,1,2866
2011,0,8,2,2210
2011,0,8,3,4400
2011,0,8,4,8144
2011,0,8,5,6597
2011,0,8,6,4425
2011,0,9,1,15609
2011,0,9,2,30238
2011,0,9,3,14924
2011,0,9,4,22958
2011,0,9,5,12009
2011,0,9,6,11126
2011,0,10,1,5973
2011,0,10,2,3685
2011,0,10,3,15791
2011,0,10,4,44436
2011,0,10,5,15337
2011,0,10,6,11117
2011,0,11,1,72936
2011,0,11,2,40057
2011,0,11,3,94184
2011,0,11,4,130947
2011,0,11,5,86444
2011,0,11,6,99129
2011,0,12,1,1033
2011,0,12,2,653
2011,0,12,3,3079
