date,ageCensus,ethnicityCensus,geog,datacol
2014,0,0,1,3.45
2014,0,0,2,9.00
2014,0,0,3,5.38
2014,0,0,4,4.71
2014,0,0,5,10.19
2014,0,0,6,4.60
2014,0,0,7,1.44
2014,0,0,8,5.39
2014,0,0,9,5.93
2014,0,0,10,3.84
2014,0,0,11,2.95
2014,0,0,12,20.35
2014,0,0,13,5.77
2014,0,0,14,13.82
2014,0,0,15,4.01
2014,0,0,16,8.23
2014,0,0,17,3.07
2014,0,0,18,4.99
2014,0,0,19,10.31
2014,0,0,20,10.31
2014,0,0,21,7.36
2014,0,0,22,8.12
2014,0,0,23,12.46
2014,0,0,24,7.99
2014,0,0,25,10.73
2014,0,0,26,11.97
2014,0,0,27,5.92
2014,0,0,28,4.40
2014,0,0,29,4.68
2014,0,0,30,12.78
2014,0,0,31,5.03
2014,0,0,32,8.70
2014,0,0,33,11.58
2014,0,0,34,4.91
2014,0,0,35,19.70
2014,0,0,36,9.33
2014,0,0,37,4.86
2014,0,0,38,4.16
2014,0,0,39,5.39
2014,0,1,2,85.11
2014,0,1,3,7.16
2014,0,1,4,7.19
2014,0,1,5,15.95
2014,0,1,6,8.37
2014,0,1,8,23.20
2014,0,1,9,46.51
2014,0,1,11,39.47
2014,0,1,13,25.27
2014,0,1,14,17.82
2014,0,1,15,101.01
2014,0,1,16,6.67
2014,0,1,17,24.40
2014,0,1,18,16.10
2014,0,1,19,190.48
2014,0,1,20,217.39
2014,0,1,21,13.70
2014,0,1,23,12.88
2014,0,1,24,13.18
2014,0,1,25,48.78
2014,0,1,27,15.97
2014,0,1,29,29.09
2014,0,1,30,100.00
2014,0,1,31,11.49
2014,0,1,32,16.31
2014,0,1,33,1.37
2014,0,1,34,10.99
2014,0,1,35,200.00
2014,0,1,36,9.52
2014,0,1,37,22.66
2014,0,1,39,17.02
2014,0,2,3,.90
2014,0,2,6,2.42
2014,0,2,13,19.05
2014,0,2,14,35.21
2014,0,2,17,.31
2014,0,2,18,1.25
2014,0,2,23,31.75
2014,0,2,25,22.73
2014,0,2,27,1.20
2014,0,2,31,.13
2014,0,2,32,2.75
2014,0,2,37,1.44
2014,0,2,39,3.52
2014,0,3,3,24.69
2014,0,3,4,32.26
2014,0,3,5,65.22
2014,0,3,6,14.33
2014,0,3,8,41.67
2014,0,3,11,33.00
2014,0,3,13,15.09
2014,0,3,14,27.03
2014,0,3,15,13.02
2014,0,3,17,8.96
2014,0,3,18,13.63
2014,0,3,19,166.67
2014,0,3,21,21.98
2014,0,3,23,47.62
2014,0,3,25,83.33
2014,0,3,27,10.75
2014,0,3,29,19.61
2014,0,3,31,11.90
2014,0,3,32,21.70
2014,0,3,34,9.16
2014,0,3,36,33.71
2014,0,3,37,8.28
2014,0,3,39,14.49
2014,0,4,6,1.04
2014,0,4,17,5.08
2014,0,4,18,1.61
2014,0,4,27,3.01
2014,0,4,31,4.30
2014,0,4,32,11.27
2014,0,4,34,17.36
2014,0,4,37,12.20
2014,0,5,1,5.31
2014,0,5,2,7.97
2014,0,5,3,5.72
2014,0,5,4,6.12
2014,0,5,5,8.68
2014,0,5,6,4.22
2014,0,5,7,5.87
2014,0,5,8,5.23
2014,0,5,9,6.14
2014,0,5,10,10.06
2014,0,5,11,4.55
2014,0,5,12,8.72
2014,0,5,13,7.76
2014,0,5,14,12.05
2014,0,5,15,3.42
2014,0,5,16,7.79
2014,0,5,17,2.47
2014,0,5,18,4.80
2014,0,5,19,8.52
2014,0,5,20,8.21
2014,0,5,21,7.27
2014,0,5,22,6.95
2014,0,5,23,12.17
2014,0,5,24,8.69
2014,0,5,25,7.67
2014,0,5,26,12.40
2014,0,5,27,5.54
2014,0,5,28,1.95
2014,0,5,29,4.24
2014,0,5,30,8.38
2014,0,5,31,5.27
2014,0,5,32,7.48
2014,0,5,33,11.20
2014,0,5,34,4.88
2014,0,5,35,20.03
2014,0,5,36,11.39
2014,0,5,37,3.92
2014,0,5,38,4.16
2014,0,5,39,7.56
2014,0,6,3,.15
2014,0,6,14,4.59
2014,0,6,31,.10
2014,0,6,39,.12
2014,0,8,1,25.13
2014,0,8,2,12.88
2014,0,8,3,7.42
2014,0,8,4,6.78
2014,0,8,5,18.64
2014,0,8,6,7.96
2014,0,8,8,8.62
2014,0,8,9,18.67
2014,0,8,11,2.30
2014,0,8,13,7.72
2014,0,8,14,30.40
2014,0,8,15,6.08
2014,0,8,16,18.99
2014,0,8,17,5.52
2014,0,8,18,5.39
2014,0,8,19,27.55
2014,0,8,20,19.23
2014,0,8,21,8.34
2014,0,8,23,15.32
2014,0,8,24,9.19
2014,0,8,25,28.23
2014,0,8,26,26.55
2014,0,8,27,8.21
2014,0,8,29,5.58
2014,0,8,30,20.41
2014,0,8,31,7.08
2014,0,8,32,18.72
2014,0,8,33,17.38
2014,0,8,34,5.59
2014,0,8,36,8.89
2014,0,8,37,10.83
2014,0,8,38,12.20
2014,0,8,39,6.39
2014,0,9,1,2.44
2014,0,9,2,4.18
2014,0,9,3,6.96
2014,0,9,4,3.83
2014,0,9,5,4.08
2014,0,9,6,5.61
2014,0,9,8,3.69
2014,0,9,9,5.17
2014,0,9,11,1.89
2014,0,9,13,3.92
2014,0,9,14,19.16
2014,0,9,15,3.67
2014,0,9,16,11.11
2014,0,9,17,3.29
2014,0,9,18,4.63
2014,0,9,19,18.38
2014,0,9,20,7.73
2014,0,9,21,6.91
2014,0,9,22,125.00
2014,0,9,23,13.24
2014,0,9,24,3.88
2014,0,9,25,6.00
2014,0,9,26,54.55
2014,0,9,27,5.30
2014,0,9,29,2.17
2014,0,9,30,29.41
2014,0,9,31,5.09
2014,0,9,32,7.71
2014,0,9,33,30.49
2014,0,9,34,5.03
2014,0,9,36,6.63
2014,0,9,37,5.19
2014,0,9,38,2.31
2014,0,9,39,3.70
2014,0,10,1,100.00
2014,0,10,2,31.67
2014,0,10,3,6.98
2014,0,10,4,16.72
2014,0,10,5,21.14
2014,0,10,6,6.73
2014,0,10,8,11.29
2014,0,10,9,49.67
2014,0,10,11,10.12
2014,0,10,13,8.51
2014,0,10,14,26.98
2014,0,10,15,9.03
2014,0,10,16,18.87
2014,0,10,17,3.34
2014,0,10,18,5.52
2014,0,10,19,50.60
2014,0,10,20,68.06
2014,0,10,21,15.34
2014,0,10,23,18.53
2014,0,10,24,16.09
2014,0,10,25,32.57
2014,0,10,26,17.09
2014,0,10,27,6.53
2014,0,10,29,17.44
2014,0,10,30,12.50
2014,0,10,31,4.72
2014,0,10,32,16.90
2014,0,10,33,10.61
2014,0,10,34,6.14
2014,0,10,35,68.97
2014,0,10,36,7.26
2014,0,10,37,12.73
2014,0,10,38,2.92
2014,0,10,39,14.93
2014,0,11,1,2.71
2014,0,11,2,7.02
2014,0,11,3,3.89
2014,0,11,4,5.11
2014,0,11,5,8.84
2014,0,11,6,3.78
2014,0,11,7,4.82
2014,0,11,8,5.13
2014,0,11,9,4.27
2014,0,11,10,15.10
2014,0,11,11,3.70
2014,0,11,12,9.04
2014,0,11,13,7.47
2014,0,11,14,10.81
2014,0,11,15,2.74
2014,0,11,16,7.59
2014,0,11,17,2.00
2014,0,11,18,4.63
2014,0,11,19,7.19
2014,0,11,20,6.63
2014,0,11,21,6.45
2014,0,11,22,6.16
2014,0,11,23,10.47
2014,0,11,24,8.25
2014,0,11,25,7.26
2014,0,11,26,11.13
2014,0,11,27,5.29
2014,0,11,28,3.62
2014,0,11,29,4.16
2014,0,11,30,8.57
2014,0,11,31,4.83
2014,0,11,32,7.36
2014,0,11,33,9.92
2014,0,11,34,4.44
2014,0,11,35,7.01
2014,0,11,36,11.60
2014,0,11,37,3.49
2014,0,11,38,4.35
2014,0,11,39,6.48
2014,0,12,3,22.15
2014,0,12,4,58.82
2014,0,12,5,45.45
2014,0,12,6,11.53
2014,0,12,8,43.48
2014,0,12,11,28.93
2014,0,12,13,28.78
2014,0,12,14,10.42
2014,0,12,15,12.08
2014,0,12,17,9.08
2014,0,12,18,12.72
2014,0,12,19,300.00
2014,0,12,21,51.28
2014,0,12,23,24.39
2014,0,12,27,11.41
2014,0,12,29,40.00
2014,0,12,31,11.91
2014,0,12,32,21.16
2014,0,12,34,6.56
2014,0,12,36,95.24
2014,0,12,37,4.75
2014,0,12,39,32.45
2014,1,0,1,7.52
2014,1,0,2,12.44
2014,1,0,3,7.44
2014,1,0,4,5.13
2014,1,0,5,20.63
2014,1,0,6,6.71
2014,1,0,7,10.87
2014,1,0,8,10.56
2014,1,0,9,8.66
2014,1,0,10,14.75
2014,1,0,11,4.78
2014,1,0,12,41.67
2014,1,0,13,10.29
2014,1,0,14,20.23
2014,1,0,15,7.15
2014,1,0,16,9.04
2014,1,0,17,4.43
2014,1,0,18,8.44
2014,1,0,19,13.52
2014,1,0,20,14.07
2014,1,0,21,14.27
2014,1,0,22,17.68
2014,1,0,23,19.20
2014,1,0,24,12.70
2014,1,0,25,11.88
2014,1,0,26,15.53
2014,1,0,27,9.22
2014,1,0,28,2.02
2014,1,0,29,6.86
2014,1,0,30,19.61
2014,1,0,31,7.89
2014,1,0,32,13.31
2014,1,0,33,15.56
2014,1,0,34,8.05
2014,1,0,35,23.81
2014,1,0,36,12.71
2014,1,0,37,8.17
2014,1,0,38,5.71
2014,1,0,39,8.50
2014,1,1,2,71.43
2014,1,1,3,20.41
2014,1,1,4,57.14
2014,1,1,5,44.51
2014,1,1,6,9.13
2014,1,1,8,10.20
2014,1,1,9,55.56
2014,1,1,13,40.00
2014,1,1,14,37.04
2014,1,1,15,250.00
2014,1,1,16,51.28
2014,1,1,17,38.84
2014,1,1,18,36.30
2014,1,1,20,105.26
2014,1,1,21,117.65
2014,1,1,23,6.58
2014,1,1,24,25.05
2014,1,1,27,30.75
2014,1,1,29,88.79
2014,1,1,31,22.02
2014,1,1,32,18.81
2014,1,1,33,4.52
2014,1,1,34,15.09
2014,1,1,37,36.20
2014,1,1,39,36.55
2014,1,2,14,85.71
2014,1,2,17,.22
2014,1,2,18,8.62
2014,1,2,23,142.86
2014,1,2,27,2.51
2014,1,2,31,.71
2014,1,2,32,7.81
2014,1,2,37,5.62
2014,1,3,3,28.71
2014,1,3,5,200.00
2014,1,3,6,30.35
2014,1,3,11,47.06
2014,1,3,13,11.90
2014,1,3,14,76.92
2014,1,3,15,15.38
2014,1,3,17,13.70
2014,1,3,18,16.51
2014,1,3,21,545.45
2014,1,3,23,250.00
2014,1,3,27,16.43
2014,1,3,31,16.03
2014,1,3,32,25.60
2014,1,3,34,17.03
2014,1,3,36,160.00
2014,1,3,37,7.46
2014,1,3,39,19.42
2014,1,4,6,8.23
2014,1,4,17,2.86
2014,1,4,18,6.94
2014,1,4,27,1.79
2014,1,4,31,3.77
2014,1,4,32,4.67
2014,1,4,34,52.63
2014,1,5,1,9.58
2014,1,5,2,10.96
2014,1,5,3,8.86
2014,1,5,4,7.00
2014,1,5,5,17.21
2014,1,5,6,6.65
2014,1,5,7,5.43
2014,1,5,8,12.71
2014,1,5,9,10.92
2014,1,5,10,19.23
2014,1,5,11,7.98
2014,1,5,12,13.89
2014,1,5,13,15.86
2014,1,5,14,19.34
2014,1,5,15,5.17
2014,1,5,16,5.77
2014,1,5,17,3.79
2014,1,5,18,7.56
2014,1,5,19,9.92
2014,1,5,20,8.06
2014,1,5,21,13.64
2014,1,5,22,28.46
2014,1,5,23,20.55
2014,1,5,24,15.19
2014,1,5,25,11.20
2014,1,5,26,17.24
2014,1,5,27,8.79
2014,1,5,28,2.41
2014,1,5,29,7.02
2014,1,5,30,26.67
2014,1,5,31,8.92
2014,1,5,32,11.50
2014,1,5,33,14.02
2014,1,5,34,7.17
2014,1,5,35,16.13
2014,1,5,36,14.01
2014,1,5,37,6.43
2014,1,5,38,7.69
2014,1,5,39,11.46
2014,1,8,1,67.80
2014,1,8,2,54.35
2014,1,8,3,9.56
2014,1,8,4,14.18
2014,1,8,5,19.50
2014,1,8,6,7.88
2014,1,8,8,1.75
2014,1,8,9,14.60
2014,1,8,11,2.22
2014,1,8,13,15.66
2014,1,8,14,28.24
2014,1,8,15,6.96
2014,1,8,16,37.50
2014,1,8,17,5.84
2014,1,8,18,11.01
2014,1,8,19,24.59
2014,1,8,20,41.10
2014,1,8,21,8.15
2014,1,8,23,5.39
2014,1,8,24,26.79
2014,1,8,25,25.97
2014,1,8,27,11.26
2014,1,8,29,1.78
2014,1,8,31,8.20
2014,1,8,32,27.09
2014,1,8,33,25.00
2014,1,8,34,7.30
2014,1,8,36,4.18
2014,1,8,37,14.22
2014,1,8,38,40.82
2014,1,8,39,10.15
2014,1,9,1,7.92
2014,1,9,2,12.82
2014,1,9,3,8.98
2014,1,9,4,.84
2014,1,9,6,8.90
2014,1,9,8,5.77
2014,1,9,9,6.84
2014,1,9,11,3.06
2014,1,9,13,7.73
2014,1,9,14,10.73
2014,1,9,15,10.29
2014,1,9,17,3.27
2014,1,9,18,5.21
2014,1,9,19,16.35
2014,1,9,20,4.17
2014,1,9,21,12.08
2014,1,9,22,157.89
2014,1,9,23,15.43
2014,1,9,24,8.76
2014,1,9,25,14.22
2014,1,9,26,162.16
2014,1,9,27,4.67
2014,1,9,29,.73
2014,1,9,30,39.22
2014,1,9,31,5.48
2014,1,9,32,11.35
2014,1,9,33,31.75
2014,1,9,34,6.15
2014,1,9,35,1000.00
2014,1,9,36,3.56
2014,1,9,37,8.03
2014,1,9,39,5.27
2014,1,10,2,22.73
2014,1,10,3,9.66
2014,1,10,4,19.74
2014,1,10,5,38.73
2014,1,10,6,6.52
2014,1,10,8,7.74
2014,1,10,9,107.69
2014,1,10,11,6.54
2014,1,10,13,17.48
2014,1,10,14,34.03
2014,1,10,15,17.77
2014,1,10,16,9.09
2014,1,10,17,4.22
2014,1,10,18,11.46
2014,1,10,19,59.52
2014,1,10,20,105.26
2014,1,10,21,40.29
2014,1,10,23,18.87
2014,1,10,24,25.64
2014,1,10,25,28.17
2014,1,10,27,11.42
2014,1,10,29,27.92
2014,1,10,31,5.94
2014,1,10,32,26.63
2014,1,10,33,9.09
2014,1,10,34,9.82
2014,1,10,35,142.86
2014,1,10,36,6.76
2014,1,10,37,19.10
2014,1,10,38,14.93
2014,1,10,39,32.02
2014,1,11,1,8.00
2014,1,11,2,8.64
2014,1,11,3,6.12
2014,1,11,4,7.31
2014,1,11,5,20.10
2014,1,11,6,6.09
2014,1,11,7,6.49
2014,1,11,8,11.95
2014,1,11,9,7.23
2014,1,11,10,25.13
2014,1,11,11,8.32
2014,1,11,12,28.99
2014,1,11,13,15.10
2014,1,11,14,19.40
2014,1,11,15,5.07
2014,1,11,16,7.35
2014,1,11,17,3.50
2014,1,11,18,8.36
2014,1,11,19,11.66
2014,1,11,20,1.30
2014,1,11,21,13.09
2014,1,11,22,16.99
2014,1,11,23,19.17
2014,1,11,24,16.92
2014,1,11,25,13.98
2014,1,11,26,16.30
2014,1,11,27,8.98
2014,1,11,28,13.16
2014,1,11,29,7.99
2014,1,11,30,14.49
2014,1,11,31,8.68
2014,1,11,32,11.35
2014,1,11,33,12.26
2014,1,11,34,7.00
2014,1,11,35,17.24
2014,1,11,36,16.89
2014,1,11,37,5.96
2014,1,11,38,6.12
2014,1,11,39,11.06
2014,1,12,3,27.62
2014,1,12,5,250.00
2014,1,12,6,24.34
2014,1,12,11,48.39
2014,1,12,13,21.74
2014,1,12,14,142.86
2014,1,12,15,8.55
2014,1,12,17,13.77
2014,1,12,18,15.96
2014,1,12,21,200.00
2014,1,12,23,333.33
2014,1,12,27,17.21
2014,1,12,31,18.44
2014,1,12,32,26.37
2014,1,12,34,27.17
2014,1,12,36,66.67
2014,1,12,37,64.22
2014,1,12,39,38.83
2014,2,0,1,3.37
2014,2,0,2,11.15
2014,2,0,3,4.51
2014,2,0,4,3.11
2014,2,0,5,8.12
2014,2,0,6,4.23
2014,2,0,7,6.06
2014,2,0,8,4.47
2014,2,0,9,3.94
2014,2,0,10,3.00
2014,2,0,11,3.27
2014,2,0,13,6.41
2014,2,0,14,14.98
2014,2,0,15,3.52
2014,2,0,16,12.35
2014,2,0,17,2.63
2014,2,0,18,4.80
2014,2,0,19,10.52
2014,2,0,20,13.85
2014,2,0,21,6.00
2014,2,0,22,3.27
2014,2,0,23,14.25
2014,2,0,24,6.90
2014,2,0,25,6.55
2014,2,0,26,18.49
2014,2,0,27,5.87
2014,2,0,28,1.70
2014,2,0,29,4.34
2014,2,0,30,19.90
2014,2,0,31,5.54
2014,2,0,32,7.58
2014,2,0,33,11.18
2014,2,0,34,3.81
2014,2,0,35,12.27
2014,2,0,36,8.16
2014,2,0,37,3.72
2014,2,0,38,3.41
2014,2,0,39,5.23
2014,2,1,3,8.62
2014,2,1,5,18.59
2014,2,1,6,11.86
2014,2,1,8,25.42
2014,2,1,9,38.46
2014,2,1,11,43.48
2014,2,1,13,79.37
2014,2,1,14,12.45
2014,2,1,15,62.50
2014,2,1,17,12.90
2014,2,1,18,13.75
2014,2,1,19,142.86
2014,2,1,20,45.45
2014,2,1,23,32.09
2014,2,1,24,17.24
2014,2,1,27,16.13
2014,2,1,29,13.51
2014,2,1,31,9.04
2014,2,1,32,1.82
2014,2,1,34,25.86
2014,2,1,37,17.37
2014,2,1,39,7.80
2014,2,2,3,2.96
2014,2,2,6,2.30
2014,2,2,13,32.26
2014,2,2,14,95.24
2014,2,2,17,.23
2014,2,2,23,52.63
2014,2,2,25,55.56
2014,2,2,31,.46
2014,2,3,3,31.41
2014,2,3,6,11.00
2014,2,3,11,50.00
2014,2,3,13,13.16
2014,2,3,17,6.15
2014,2,3,18,24.00
2014,2,3,19,142.86
2014,2,3,23,166.67
2014,2,3,27,11.37
2014,2,3,29,15.87
2014,2,3,31,10.29
2014,2,3,32,24.75
2014,2,3,34,2.11
2014,2,3,39,6.25
2014,2,4,6,7.72
2014,2,4,17,6.58
2014,2,4,27,4.14
2014,2,4,31,7.43
2014,2,4,32,10.75
2014,2,4,34,6.45
2014,2,5,1,.96
2014,2,5,2,11.28
2014,2,5,3,4.37
2014,2,5,4,4.92
2014,2,5,5,5.06
2014,2,5,6,3.60
2014,2,5,7,6.45
2014,2,5,8,3.61
2014,2,5,9,4.69
2014,2,5,10,4.83
2014,2,5,11,4.46
2014,2,5,13,6.03
2014,2,5,14,12.99
2014,2,5,15,3.88
2014,2,5,16,17.13
2014,2,5,17,2.15
2014,2,5,18,4.63
2014,2,5,19,7.49
2014,2,5,20,10.67
2014,2,5,21,4.76
2014,2,5,22,6.69
2014,2,5,23,12.57
2014,2,5,24,3.93
2014,2,5,25,2.81
2014,2,5,26,15.57
2014,2,5,27,5.52
2014,2,5,28,7.71
2014,2,5,29,4.73
2014,2,5,30,3.46
2014,2,5,31,6.02
2014,2,5,32,6.53
2014,2,5,33,12.83
2014,2,5,34,3.71
2014,2,5,35,24.69
2014,2,5,36,11.20
2014,2,5,37,2.39
2014,2,5,38,4.75
2014,2,5,39,7.61
2014,2,6,14,3.80
2014,2,6,31,1.34
2014,2,6,39,.14
2014,2,8,1,15.87
2014,2,8,2,14.49
2014,2,8,3,4.12
2014,2,8,5,21.67
2014,2,8,6,11.40
2014,2,8,8,16.10
2014,2,8,9,25.32
2014,2,8,11,16.00
2014,2,8,13,7.21
2014,2,8,14,49.71
2014,2,8,15,9.98
2014,2,8,16,36.59
2014,2,8,17,6.49
2014,2,8,18,3.66
2014,2,8,19,10.31
2014,2,8,21,12.46
2014,2,8,23,23.10
2014,2,8,24,12.20
2014,2,8,25,14.49
2014,2,8,26,29.41
2014,2,8,27,7.83
2014,2,8,29,5.92
2014,2,8,30,176.47
2014,2,8,31,7.84
2014,2,8,32,19.15
2014,2,8,33,28.09
2014,2,8,34,.52
2014,2,8,37,12.97
2014,2,8,38,8.06
2014,2,8,39,3.90
2014,2,9,2,13.33
2014,2,9,3,6.10
2014,2,9,4,3.22
2014,2,9,5,2.38
2014,2,9,6,6.00
2014,2,9,8,7.16
2014,2,9,9,3.70
2014,2,9,11,2.15
2014,2,9,13,2.65
2014,2,9,14,18.82
2014,2,9,15,8.62
2014,2,9,17,2.83
2014,2,9,18,6.50
2014,2,9,19,24.32
2014,2,9,21,5.83
2014,2,9,22,800.00
2014,2,9,23,6.83
2014,2,9,24,2.48
2014,2,9,25,28.74
2014,2,9,27,5.52
2014,2,9,29,1.63
2014,2,9,30,13.89
2014,2,9,31,6.31
2014,2,9,32,4.17
2014,2,9,33,68.70
2014,2,9,34,2.98
2014,2,9,35,333.33
2014,2,9,36,6.05
2014,2,9,37,6.41
2014,2,9,38,8.77
2014,2,9,39,4.28
2014,2,10,1,1000.00
2014,2,10,2,14.08
2014,2,10,3,5.20
2014,2,10,5,22.27
2014,2,10,6,8.03
2014,2,10,8,18.37
2014,2,10,9,9.62
2014,2,10,13,27.67
2014,2,10,14,27.14
2014,2,10,15,13.68
2014,2,10,16,21.74
2014,2,10,17,3.36
2014,2,10,18,4.91
2014,2,10,19,36.14
2014,2,10,20,17.86
2014,2,10,21,3.44
2014,2,10,23,40.92
2014,2,10,24,26.96
2014,2,10,25,10.87
2014,2,10,26,57.97
2014,2,10,27,5.38
2014,2,10,29,5.19
2014,2,10,31,4.15
2014,2,10,32,14.82
2014,2,10,33,5.42
2014,2,10,34,3.72
2014,2,10,35,166.67
2014,2,10,37,13.15
2014,2,10,38,4.93
2014,2,10,39,9.17
2014,2,11,1,10.26
2014,2,11,2,10.80
2014,2,11,3,3.35
2014,2,11,4,3.25
2014,2,11,5,6.66
2014,2,11,6,3.08
2014,2,11,7,6.94
2014,2,11,8,2.76
2014,2,11,9,3.74
2014,2,11,10,5.05
2014,2,11,11,3.23
2014,2,11,13,6.21
2014,2,11,14,10.62
2014,2,11,15,2.89
2014,2,11,16,13.42
2014,2,11,17,1.76
2014,2,11,18,4.26
2014,2,11,19,6.96
2014,2,11,20,10.82
2014,2,11,21,5.07
2014,2,11,22,6.80
2014,2,11,23,10.35
2014,2,11,24,5.59
2014,2,11,25,9.26
2014,2,11,26,3.63
2014,2,11,27,5.44
2014,2,11,28,2.05
2014,2,11,29,4.65
2014,2,11,30,3.78
2014,2,11,31,5.53
2014,2,11,32,6.75
2014,2,11,33,8.70
2014,2,11,34,3.57
2014,2,11,36,10.26
2014,2,11,37,2.62
2014,2,11,38,.71
2014,2,11,39,5.86
2014,2,12,3,29.07
2014,2,12,6,12.23
2014,2,12,11,14.49
2014,2,12,13,32.26
2014,2,12,17,5.96
2014,2,12,18,26.39
2014,2,12,19,200.00
2014,2,12,23,714.29
2014,2,12,27,11.13
2014,2,12,29,45.45
2014,2,12,31,9.80
2014,2,12,32,21.20
2014,2,12,34,2.39
2014,2,12,39,20.62
2014,3,0,1,3.71
2014,3,0,2,6.56
2014,3,0,3,3.90
2014,3,0,4,4.17
2014,3,0,5,3.19
2014,3,0,6,3.10
2014,3,0,8,2.44
2014,3,0,9,3.08
2014,3,0,10,10.55
2014,3,0,11,1.68
2014,3,0,12,7.58
2014,3,0,13,3.23
2014,3,0,14,9.02
2014,3,0,15,1.35
2014,3,0,16,3.87
2014,3,0,17,1.99
2014,3,0,18,2.17
2014,3,0,19,7.59
2014,3,0,20,3.11
2014,3,0,21,2.96
2014,3,0,23,8.08
2014,3,0,24,7.06
2014,3,0,25,4.26
2014,3,0,26,13.55
2014,3,0,27,3.71
2014,3,0,28,2.79
2014,3,0,29,3.64
2014,3,0,30,8.88
2014,3,0,31,3.08
2014,3,0,32,5.99
2014,3,0,33,8.82
2014,3,0,34,3.05
2014,3,0,35,29.70
2014,3,0,36,8.35
2014,3,0,37,3.63
2014,3,0,38,3.46
2014,3,0,39,3.68
2014,3,1,3,7.41
2014,3,1,4,43.48
2014,3,1,6,16.67
2014,3,1,11,137.93
2014,3,1,13,12.99
2014,3,1,14,3.88
2014,3,1,17,19.89
2014,3,1,18,12.08
2014,3,1,19,100.00
2014,3,1,20,66.67
2014,3,1,23,15.79
2014,3,1,24,2.63
2014,3,1,27,7.04
2014,3,1,29,29.52
2014,3,1,31,10.91
2014,3,1,32,18.49
2014,3,1,34,7.30
2014,3,1,37,14.37
2014,3,1,39,12.22
2014,3,2,6,2.15
2014,3,2,14,22.73
2014,3,2,17,.25
2014,3,2,27,1.06
2014,3,2,32,4.93
2014,3,3,3,25.77
2014,3,3,6,9.66
2014,3,3,8,54.55
2014,3,3,11,10.87
2014,3,3,14,66.67
2014,3,3,17,5.91
2014,3,3,18,4.90
2014,3,3,27,5.74
2014,3,3,29,50.00
2014,3,3,31,7.14
2014,3,3,32,22.11
2014,3,3,34,1.72
2014,3,3,37,6.58
2014,3,3,39,6.54
2014,3,4,17,3.89
2014,3,4,27,3.09
2014,3,4,31,16.88
2014,3,4,32,4.74
2014,3,5,1,3.20
2014,3,5,2,8.62
2014,3,5,3,4.07
2014,3,5,4,5.44
2014,3,5,5,2.05
2014,3,5,6,2.84
2014,3,5,8,2.59
2014,3,5,9,2.87
2014,3,5,10,18.18
2014,3,5,11,3.00
2014,3,5,12,7.58
2014,3,5,13,2.49
2014,3,5,14,7.23
2014,3,5,15,2.01
2014,3,5,16,3.61
2014,3,5,17,1.49
2014,3,5,18,2.45
2014,3,5,19,8.71
2014,3,5,20,3.64
2014,3,5,21,2.35
2014,3,5,23,8.77
2014,3,5,24,5.70
2014,3,5,25,1.29
2014,3,5,26,12.64
2014,3,5,27,3.40
2014,3,5,28,1.51
2014,3,5,29,2.84
2014,3,5,30,6.28
2014,3,5,31,2.85
2014,3,5,32,5.43
2014,3,5,33,10.07
2014,3,5,34,2.88
2014,3,5,35,40.82
2014,3,5,36,9.80
2014,3,5,37,2.43
2014,3,5,38,3.92
2014,3,5,39,4.94
2014,3,6,14,6.80
2014,3,8,2,111.11
2014,3,8,3,8.88
2014,3,8,4,20.83
2014,3,8,5,2.75
2014,3,8,6,5.53
2014,3,8,8,1.90
2014,3,8,9,7.87
2014,3,8,11,3.12
2014,3,8,13,10.18
2014,3,8,14,21.81
2014,3,8,15,2.10
2014,3,8,16,10.53
2014,3,8,17,3.66
2014,3,8,18,1.02
2014,3,8,19,10.31
2014,3,8,20,13.51
2014,3,8,21,2.97
2014,3,8,23,10.75
2014,3,8,25,107.69
2014,3,8,26,24.39
2014,3,8,27,5.37
2014,3,8,29,10.92
2014,3,8,30,115.38
2014,3,8,31,5.13
2014,3,8,32,10.82
2014,3,8,33,10.53
2014,3,8,34,4.88
2014,3,8,36,9.95
2014,3,8,37,4.51
2014,3,8,38,10.20
2014,3,8,39,5.56
2014,3,9,1,.85
2014,3,9,2,15.87
2014,3,9,3,5.65
2014,3,9,4,3.85
2014,3,9,6,2.62
2014,3,9,8,1.03
2014,3,9,9,2.36
2014,3,9,11,1.47
2014,3,9,13,1.53
2014,3,9,14,24.97
2014,3,9,15,2.70
2014,3,9,16,10.42
2014,3,9,17,3.25
2014,3,9,18,6.45
2014,3,9,19,30.53
2014,3,9,20,4.17
2014,3,9,21,10.24
2014,3,9,23,18.56
2014,3,9,24,1.32
2014,3,9,26,68.97
2014,3,9,27,5.14
2014,3,9,29,1.77
2014,3,9,30,18.18
2014,3,9,31,3.27
2014,3,9,32,7.33
2014,3,9,33,20.27
2014,3,9,34,3.10
2014,3,9,36,4.81
2014,3,9,37,.56
2014,3,9,39,2.41
2014,3,10,2,131.58
2014,3,10,3,6.64
2014,3,10,4,69.77
2014,3,10,5,1.63
2014,3,10,6,5.61
2014,3,10,8,1.79
2014,3,10,9,21.98
2014,3,10,11,9.71
2014,3,10,13,3.79
2014,3,10,14,24.19
2014,3,10,15,4.66
2014,3,10,16,44.44
2014,3,10,17,2.28
2014,3,10,18,2.46
2014,3,10,19,8.26
2014,3,10,20,120.00
2014,3,10,23,9.64
2014,3,10,24,2.17
2014,3,10,25,23.81
2014,3,10,26,32.97
2014,3,10,27,3.33
